"chr","window","Comp","meanFst"
"2L",5750,"1:7",0.184659446666667
"2L",6250,"1:7",0.18931584
"2L",6750,"1:7",0.100178903333333
"2L",7250,"1:7",0.046034135
"2L",7750,"1:7",0.095252985
"2L",8250,"1:7",0.00923826
"2L",8750,"1:7",0.088528945
"2L",9250,"1:7",0.22058192
"2L",9750,"1:7",0.06634259
"2L",10250,"1:7",0.21578798
"2L",11750,"1:7",0.05519783
"2L",12250,"1:7",0.0316279
"2L",12750,"1:7",0
"2L",13750,"1:7",0.24618693
"2L",14250,"1:7",0.0693447
"2L",14750,"1:7",0
"2L",15250,"1:7",0
"2L",15750,"1:7",0.136401836666667
"2L",18250,"1:7",0.1105288
"2L",18750,"1:7",0.03486456
"2L",19250,"1:7",0.242508693333333
"2L",22250,"1:7",0.02535392
"2L",22750,"1:7",0
"2L",23250,"1:7",0
"2L",23750,"1:7",0
"2L",24250,"1:7",0.226019375
"2L",24750,"1:7",0.23327754
"2L",25250,"1:7",0.42857143
"2L",25750,"1:7",0.058703165
"2L",26250,"1:7",0.08020081
"2L",27250,"1:7",0.410250765
"2L",27750,"1:7",0.0630229233333333
"2L",28250,"1:7",0.06598003
"2L",28750,"1:7",0.276434285
"2L",29250,"1:7",0.0777527633333333
"2L",29750,"1:7",0
"2L",30250,"1:7",0
"2L",30750,"1:7",0
"2L",31250,"1:7",0.18672396
"2L",31750,"1:7",0
"2L",32250,"1:7",0.20447316
"2L",32750,"1:7",0
"2L",33250,"1:7",0.154087343333333
"2L",33750,"1:7",0
"2L",34250,"1:7",0.0249690266666667
"2L",34750,"1:7",0.04176207
"2L",35250,"1:7",0.36637176
"2L",36250,"1:7",0.21652252
"2L",36750,"1:7",0.273227485
"2L",37250,"1:7",0
"2L",37750,"1:7",0.129507385
"2L",38250,"1:7",0
"2L",40250,"1:7",0
"2L",40750,"1:7",0.219676856666667
"2L",41250,"1:7",0.14549064
"2L",41750,"1:7",0.42916412
"2L",43250,"1:7",0.042467895
"2L",44250,"1:7",0
"2L",45250,"1:7",0.29128835
"2L",45750,"1:7",0.209698216666667
"2L",46750,"1:7",0.085863355
"2L",53250,"1:7",0
"2L",53750,"1:7",0
"2L",55250,"1:7",0.100301003333333
"2L",56250,"1:7",0.088560555
"2L",56750,"1:7",0.12528085
"2L",57250,"1:7",0.287900755
"2L",58250,"1:7",0.109936926666667
"2L",58750,"1:7",0.041285085
"2L",59750,"1:7",0.084797755
"2L",60250,"1:7",0.08152781
"2L",61250,"1:7",0.029687365
"2L",62250,"1:7",0.06581146
"2L",62750,"1:7",0.19009402
"2L",63250,"1:7",0
"2L",63750,"1:7",0.23257226
"2L",65250,"1:7",0.15288045
"2L",65750,"1:7",0
"2L",66250,"1:7",0.178832136666667
"2L",66750,"1:7",0.04546173
"2L",67250,"1:7",0.118165443333333
"2L",67750,"1:7",0.237823583333333
"2L",68250,"1:7",0.0459321466666667
"2L",68750,"1:7",0
"2L",69250,"1:7",0
"2L",69750,"1:7",0
"2L",70250,"1:7",0
"2L",70750,"1:7",0.24847531
"2L",71250,"1:7",0.163029033333333
"2L",72250,"1:7",0.04155661
"2L",72750,"1:7",0.30776634
"2L",73750,"1:7",0.0642310966666667
"2L",74250,"1:7",0.112685256666667
"2L",74750,"1:7",0
"2L",75250,"1:7",0
"2L",75750,"1:7",0
"2L",76250,"1:7",0.07836953
"2L",76750,"1:7",0
"2L",77250,"1:7",0.07692308
"2L",77750,"1:7",0
"2L",79250,"1:7",0.06836186
"2L",81250,"1:7",0
"2L",81750,"1:7",0.03031805
"2L",82750,"1:7",0.07416745
"2L",83750,"1:7",0
"2L",84250,"1:7",0.07274474
"2L",84750,"1:7",0.25043903
"2L",85250,"1:7",0
"2L",85750,"1:7",0.26258789
"2L",86750,"1:7",0.09972499
"2L",87250,"1:7",0.04920837
"2L",87750,"1:7",0.17767622
"2L",89250,"1:7",0.12575815
"2L",90250,"1:7",0.16804888
"2L",90750,"1:7",0.0454950666666667
"2L",91250,"1:7",0.115502816666667
"2L",92250,"1:7",0.1495183
"2L",93250,"1:7",0
"2L",95250,"1:7",0.0712562066666667
"2L",95750,"1:7",0
"2L",96250,"1:7",0.01944414
"2L",96750,"1:7",0
"2L",97250,"1:7",0
"2L",97750,"1:7",0.04292673
"2L",98250,"1:7",0.009950225
"2L",98750,"1:7",0.002847155
"2L",99250,"1:7",0.04054663
"2L",99750,"1:7",0.0225347
"2L",100250,"1:7",0.19440354
"2L",100750,"1:7",0.01008497
"2L",101250,"1:7",0
"2L",101750,"1:7",0.0367394033333333
"2L",102250,"1:7",0.00643232333333333
"2L",102750,"1:7",0.07710218
"2L",103250,"1:7",0.0184443433333333
"2L",103750,"1:7",0.00677093
"2L",104250,"1:7",0.0321353933333333
"2L",104750,"1:7",0.02162687
"2L",105250,"1:7",0
"2L",105750,"1:7",0.00096322
"2L",106250,"1:7",0.010025805
"2L",106750,"1:7",0.00125675
"2L",107750,"1:7",0.05108294
"2L",108250,"1:7",0.005626165
"2L",108750,"1:7",0.00189232
"2L",109250,"1:7",0.0106965966666667
"2L",109750,"1:7",0.0237253033333333
"2L",110250,"1:7",0.161199785
"2L",110750,"1:7",0.08758803
"2L",111250,"1:7",0.229755546666667
"2L",111750,"1:7",0
"2L",112750,"1:7",0.031659765
"2L",113750,"1:7",0
"2L",114250,"1:7",0.0256072666666667
"2L",114750,"1:7",0.023045165
"2L",115750,"1:7",0.011716295
"2L",116250,"1:7",0.00466585666666667
"2L",117250,"1:7",0.03313944
"2L",117750,"1:7",0.00062597
"2L",118250,"1:7",0
"2L",118750,"1:7",0.04197116
"2L",119250,"1:7",0
"2L",119750,"1:7",0.12555182
"2L",120250,"1:7",0.0592117366666667
"2L",121250,"1:7",0.0469203533333333
"2L",122250,"1:7",0.0981253266666667
"2L",122750,"1:7",0.0304919233333333
"2L",123250,"1:7",0.04807649
"2L",123750,"1:7",0.0571168733333333
"2L",124250,"1:7",0
"2L",124750,"1:7",0.0285508633333333
"2L",125750,"1:7",0.237490173333333
"2L",126750,"1:7",0.169325065
"2L",127250,"1:7",0.246298406666667
"2L",127750,"1:7",0.02775656
"2L",128750,"1:7",0
"2L",129250,"1:7",0.1524401
"2L",129750,"1:7",0.034892455
"2L",130250,"1:7",0.17015877
"2L",130750,"1:7",0.0422395633333333
"2L",131250,"1:7",0.02696282
"2L",131750,"1:7",0
"2L",132250,"1:7",0.167572236666667
"2L",132750,"1:7",0.0961613
"2L",133250,"1:7",0
"2L",133750,"1:7",0
"2L",134250,"1:7",0
"2L",135250,"1:7",0.175421913333333
"2L",135750,"1:7",0.0967949533333333
"2L",137750,"1:7",0.0233980033333333
"2L",139250,"1:7",0.0513363066666667
"2L",139750,"1:7",0.0726083633333333
"2L",140250,"1:7",0.0663797766666667
"2L",140750,"1:7",0.028337975
"2L",141250,"1:7",0
"2L",141750,"1:7",0.0522536933333333
"2L",142250,"1:7",0
"2L",142750,"1:7",0.051250325
"2L",143250,"1:7",0.0203195433333333
"2L",143750,"1:7",0.06382244
"2L",144250,"1:7",0.010735215
"2L",144750,"1:7",0
"2L",145250,"1:7",0
"2L",145750,"1:7",0.05852766
"2L",146750,"1:7",0.23400938
"2L",147750,"1:7",0.0179023566666667
"2L",148250,"1:7",0.196059975
"2L",148750,"1:7",0.06024096
"2L",149250,"1:7",0
"2L",149750,"1:7",0.0340163666666667
"2L",150750,"1:7",0.0290557566666667
"2L",151250,"1:7",0.03203766
"2L",151750,"1:7",0.215693855
"2L",152250,"1:7",0
"2L",152750,"1:7",0.012527745
"2L",153250,"1:7",0.0782025866666667
"2L",153750,"1:7",0.109705245
"2L",154250,"1:7",0.0625403833333333
"2L",154750,"1:7",0.04424232
"2L",155250,"1:7",0
"2L",155750,"1:7",0.06094104
"2L",156250,"1:7",0
"2L",156750,"1:7",0.052069
"2L",157250,"1:7",0
"2L",157750,"1:7",0.0669648233333333
"2L",158250,"1:7",0
"2L",158750,"1:7",0.06797755
"2L",159750,"1:7",0.0297847266666667
"2L",160250,"1:7",0.00834296666666667
"2L",161250,"1:7",0.003496505
"2L",161750,"1:7",0.0944584066666667
"2L",163250,"1:7",0.0275931
"2L",163750,"1:7",0.04582433
"2L",164250,"1:7",0.0459770133333333
"2L",165250,"1:7",0.00529742666666667
"2L",166250,"1:7",0.03656543
"2L",166750,"1:7",0.06666667
"2L",167250,"1:7",0.0996366233333333
"2L",167750,"1:7",0.0617635033333333
"2L",168250,"1:7",0.00755668666666667
"2L",169250,"1:7",0.0657858366666667
"2L",173250,"1:7",0.01506253
"2L",174250,"1:7",0.09526689
"2L",175750,"1:7",0
"2L",176750,"1:7",0.0918976
"2L",177250,"1:7",0.057714345
"2L",178250,"1:7",0.07930079
"2L",178750,"1:7",0.0470933
"2L",179250,"1:7",0
"2L",179750,"1:7",0.0168215733333333
"2L",180750,"1:7",0.0754615766666667
"2L",184250,"1:7",0
"2L",184750,"1:7",0.058545955
"2L",185250,"1:7",0.00563294666666667
"2L",185750,"1:7",0
"2L",186250,"1:7",0.07594363
"2L",186750,"1:7",0
"2L",187750,"1:7",0.02950509
"2L",188250,"1:7",0.107046385
"2L",188750,"1:7",0
"2L",189250,"1:7",0
"2L",189750,"1:7",0.11022277
"2L",190250,"1:7",0.06147999
"2L",190750,"1:7",0.04791749
"2L",191250,"1:7",0
"2L",191750,"1:7",0.027765235
"2L",192250,"1:7",0.19923885
"2L",192750,"1:7",0.00908482
"2L",193250,"1:7",0.056506035
"2L",193750,"1:7",0
"2L",194250,"1:7",0.00070382
"2L",194750,"1:7",0.05796667
"2L",195250,"1:7",0.00361836
"2L",195750,"1:7",0
"2L",196250,"1:7",0
"2L",196750,"1:7",0.115995115
"2L",197250,"1:7",0.04265332
"2L",197750,"1:7",0.06578706
"2L",198250,"1:7",0.08359422
"2L",198750,"1:7",0.02550996
"2L",199250,"1:7",0.115555555
"2L",200250,"1:7",0.210915265
"2L",200750,"1:7",0.05617978
"2L",201250,"1:7",0
"2L",201750,"1:7",0
"2L",202250,"1:7",0
"2L",204250,"1:7",0.08196721
"2L",204750,"1:7",0.176761833333333
"2L",205250,"1:7",0.09879278
"2L",205750,"1:7",0.12093607
"2L",206250,"1:7",0
"2L",206750,"1:7",0
"2L",207250,"1:7",0.101581073333333
"2L",207750,"1:7",0.074218155
"2L",208250,"1:7",0.049131365
"2L",208750,"1:7",0.03392332
"2L",209250,"1:7",0.041308015
"2L",209750,"1:7",0.0252638066666667
"2L",211750,"1:7",0.0528400066666667
"2L",212250,"1:7",0.05648865
"2L",212750,"1:7",0
"2L",213250,"1:7",0.198174815
"2L",213750,"1:7",0.03125
"2L",214250,"1:7",0.192879515
"2L",215750,"1:7",0.047905415
"2L",216250,"1:7",0.125899563333333
"2L",216750,"1:7",0.12705564
"2L",217250,"1:7",0.07304739
"2L",217750,"1:7",0.0862500733333333
"2L",218250,"1:7",0.08484714
"2L",219250,"1:7",0.14149581
"2L",219750,"1:7",0
"2L",221750,"1:7",0
"2L",222250,"1:7",0.06396976
"2L",223250,"1:7",0.00683654333333333
"2L",223750,"1:7",0.0679275466666667
"2L",224250,"1:7",0.0516197766666667
"2L",225250,"1:7",0.004504505
"2L",226250,"1:7",0.08781171
"2L",226750,"1:7",0.293843975
"2L",227250,"1:7",0.12114849
"2L",227750,"1:7",0.00550038666666667
"2L",228250,"1:7",0.136210246666667
"2L",228750,"1:7",0.0636655533333333
"2L",229250,"1:7",0.04338028
"2L",230750,"1:7",0.06451605
"2L",231750,"1:7",0.00749964666666667
"2L",232250,"1:7",0.0548843366666667
"2L",232750,"1:7",0.11344672
"2L",233250,"1:7",0.095057055
"2L",233750,"1:7",0.22783979
"2L",234750,"1:7",0.0796533933333333
"2L",235250,"1:7",0
"2L",235750,"1:7",0.060425635
"2L",236250,"1:7",0.09565217
"2L",236750,"1:7",0.00998201666666667
"2L",237250,"1:7",0.05838532
"2L",237750,"1:7",0.045152065
"2L",238250,"1:7",0.0945789633333333
"2L",238750,"1:7",0
"2L",239250,"1:7",0.02496354
"2L",239750,"1:7",0.03504446
"2L",240250,"1:7",0
"2L",240750,"1:7",0.09913553
"2L",241250,"1:7",0.088397565
"2L",241750,"1:7",0.06849315
"2L",242250,"1:7",0.037750005
"2L",243250,"1:7",0.047185875
"2L",243750,"1:7",0.110706375
"2L",245750,"1:7",0.09947201
"2L",246250,"1:7",0.044866075
"2L",247250,"1:7",0.00188396
"2L",247750,"1:7",0.0710088566666667
"2L",248750,"1:7",0.256654335
"2L",249750,"1:7",0.0757282366666667
"2L",250250,"1:7",0
"2L",250750,"1:7",0.07863543
"2L",251750,"1:7",0
"2L",252750,"1:7",0.07338449
"2L",253250,"1:7",0.06182166
"2L",253750,"1:7",0.04779531
"2L",254250,"1:7",0.10812955
"2L",254750,"1:7",0.030227955
"2L",255750,"1:7",0.03696959
"2L",256250,"1:7",0.0290094366666667
"2L",257250,"1:7",0.12994519
"2L",258250,"1:7",0.08514026
"2L",258750,"1:7",0.201639535
"2L",261750,"1:7",0.06015857
"2L",262250,"1:7",0.09505655
"2L",263750,"1:7",0.05843279
"2L",264250,"1:7",0.12481941
"2L",264750,"1:7",0.0299928
"2L",265250,"1:7",0.07149222
"2L",265750,"1:7",0.0479727
"2L",266250,"1:7",0
"2L",266750,"1:7",0.123233013333333
"2L",268250,"1:7",0.0867796166666667
"2L",269750,"1:7",0
"2L",270250,"1:7",0.18938711
"2L",270750,"1:7",0.05943296
"2L",271250,"1:7",0.06702564
"2L",272250,"1:7",0
"2L",272750,"1:7",0.0826329133333333
"2L",274250,"1:7",0.12059617
"2L",274750,"1:7",0.0326047766666667
"2L",275250,"1:7",0
"2L",275750,"1:7",0.141690985
"2L",276250,"1:7",0.08577007
"2L",277250,"1:7",0
"2L",278250,"1:7",0.14546121
"2L",278750,"1:7",0.0666675766666667
"2L",279250,"1:7",0.0869871
"2L",279750,"1:7",0.08141156
"2L",280250,"1:7",0.14827532
"2L",280750,"1:7",0.02962091
"2L",281250,"1:7",0.0498471166666667
"2L",281750,"1:7",0.0653900166666667
"2L",282250,"1:7",0.05941442
"2L",282750,"1:7",0.052197735
"2L",283250,"1:7",0.338926153333333
"2L",284250,"1:7",0.02351586
"2L",284750,"1:7",0.05011068
"2L",285250,"1:7",0.12038977
"2L",285750,"1:7",0.0469799966666667
"2L",286250,"1:7",0.10116772
"2L",286750,"1:7",0.09602424
"2L",287750,"1:7",0.0913333
"2L",288250,"1:7",0
"2L",288750,"1:7",0
"2L",289750,"1:7",0.273420013333333
"2L",291750,"1:7",0
"2L",292750,"1:7",0.19873128
"2L",293250,"1:7",0.112967335
"2L",293750,"1:7",0.113725045
"2L",294250,"1:7",0.322698215
"2L",296250,"1:7",0.0244835066666667
"2L",296750,"1:7",0
"2L",297250,"1:7",0.103961973333333
"2L",298750,"1:7",0.12630319
"2L",299250,"1:7",0.0658713566666667
"2L",299750,"1:7",0.0129858433333333
"2L",301250,"1:7",0.164065075
"2L",302250,"1:7",0
"2L",304250,"1:7",0.12854206
"2L",305250,"1:7",0.09576405
"2L",305750,"1:7",0.251550975
"2L",306250,"1:7",0.278038846666667
"2L",307750,"1:7",0.10595976
"2L",308250,"1:7",0.06651869
"2L",309250,"1:7",0.04328751
"2L",310250,"1:7",0.097974845
"2L",310750,"1:7",0.053893025
"2L",311750,"1:7",0.13977968
"2L",312750,"1:7",0.02735562
"2L",313250,"1:7",0.10142928
"2L",315250,"1:7",0.02453503
"2L",316750,"1:7",0.192873126666667
"2L",318750,"1:7",0.07218987
"2L",319250,"1:7",0.04180431
"2L",319750,"1:7",0.0652613766666667
"2L",320250,"1:7",0
"2L",320750,"1:7",0.19841307
"2L",321250,"1:7",0.039513875
"2L",322250,"1:7",0.0858434033333333
"2L",322750,"1:7",0.151614265
