"chr","window","Comp","meanFst"
"2L",5750,"1:11",0.12534955
"2L",6250,"1:11",0.0789505966666667
"2L",6750,"1:11",0.0622712966666667
"2L",7250,"1:11",0.024836795
"2L",7750,"1:11",0.039157535
"2L",8250,"1:11",0.0668577
"2L",8750,"1:11",0.188681745
"2L",9250,"1:11",0.0379209833333333
"2L",9750,"1:11",0.08670986
"2L",10250,"1:11",0.0890255
"2L",11750,"1:11",0
"2L",12250,"1:11",0.04834832
"2L",12750,"1:11",0
"2L",13750,"1:11",0.0352856066666667
"2L",14250,"1:11",0
"2L",14750,"1:11",0
"2L",15250,"1:11",0
"2L",15750,"1:11",0.0288433066666667
"2L",18250,"1:11",0.12286603
"2L",18750,"1:11",0.01631688
"2L",19250,"1:11",0.0956735766666667
"2L",22250,"1:11",0.07715975
"2L",22750,"1:11",0.033380625
"2L",23250,"1:11",0
"2L",23750,"1:11",0
"2L",24250,"1:11",0.019105285
"2L",24750,"1:11",0.134676443333333
"2L",25250,"1:11",0.42857143
"2L",25750,"1:11",0.13395836
"2L",26250,"1:11",0
"2L",27250,"1:11",0.106728345
"2L",27750,"1:11",0.0598290633333333
"2L",28250,"1:11",0.010877325
"2L",28750,"1:11",0.182138515
"2L",29250,"1:11",0.0416984933333333
"2L",29750,"1:11",0
"2L",30250,"1:11",0
"2L",30750,"1:11",0
"2L",31250,"1:11",0.13283962
"2L",31750,"1:11",0
"2L",32250,"1:11",0.023708045
"2L",32750,"1:11",0
"2L",33250,"1:11",0.0325904333333333
"2L",33750,"1:11",0.0317888133333333
"2L",34250,"1:11",0.02871598
"2L",34750,"1:11",0.0748794
"2L",35250,"1:11",0.120941915
"2L",36250,"1:11",0.056073055
"2L",36750,"1:11",0.120352325
"2L",37250,"1:11",0
"2L",37750,"1:11",0.013975485
"2L",38250,"1:11",0
"2L",40250,"1:11",0.04026707
"2L",40750,"1:11",0.0627370266666667
"2L",41250,"1:11",0.13765193
"2L",41750,"1:11",0.21018211
"2L",43250,"1:11",0.04643136
"2L",44250,"1:11",0.0242515266666667
"2L",45250,"1:11",0.111140516666667
"2L",45750,"1:11",0.109438053333333
"2L",46750,"1:11",0.09465792
"2L",53250,"1:11",0
"2L",53750,"1:11",0.01069023
"2L",55250,"1:11",0.0344118
"2L",56250,"1:11",0.08743391
"2L",56750,"1:11",0.06872857
"2L",57250,"1:11",0.090158165
"2L",58250,"1:11",0.0153424733333333
"2L",58750,"1:11",0.017435825
"2L",59750,"1:11",0.040930615
"2L",60250,"1:11",0
"2L",61250,"1:11",0.023833035
"2L",62250,"1:11",0.0691043366666667
"2L",62750,"1:11",0.25014817
"2L",63250,"1:11",0
"2L",63750,"1:11",0.10475524
"2L",65250,"1:11",0.04139198
"2L",65750,"1:11",0
"2L",66250,"1:11",0.0183200566666667
"2L",66750,"1:11",0.114276925
"2L",67250,"1:11",0.230290296666667
"2L",67750,"1:11",0.242089466666667
"2L",68250,"1:11",0.0392564233333333
"2L",68750,"1:11",0
"2L",69250,"1:11",0
"2L",69750,"1:11",0
"2L",70250,"1:11",0
"2L",70750,"1:11",0.111856425
"2L",71250,"1:11",0.07295809
"2L",72250,"1:11",0.01916392
"2L",72750,"1:11",0.306666665
"2L",73750,"1:11",0.03273821
"2L",74250,"1:11",0.0488971566666667
"2L",74750,"1:11",0.01538884
