"chr","window","Comp","meanFst"
"2L",5750,"6:10",0.04879364
"2L",6250,"6:10",0.01045075
"2L",6750,"6:10",0.0404382566666667
"2L",7250,"6:10",0.03113805
"2L",7750,"6:10",0.025407225
"2L",8250,"6:10",0.0106866366666667
"2L",8750,"6:10",0.01005732
"2L",9250,"6:10",0.0480833166666667
"2L",9750,"6:10",0.01897722
"2L",10250,"6:10",0.07140774
"2L",11750,"6:10",0.0282676266666667
"2L",12250,"6:10",0.026784675
"2L",12750,"6:10",0
"2L",13750,"6:10",0.04710291
"2L",14250,"6:10",0.02208049
"2L",14750,"6:10",0
"2L",15250,"6:10",0
"2L",15750,"6:10",0.0953112066666667
"2L",18250,"6:10",0.0066996
"2L",18750,"6:10",0.080757665
"2L",19250,"6:10",0.0329822
"2L",22250,"6:10",0.00944955333333333
"2L",22750,"6:10",0
"2L",23250,"6:10",0
"2L",23750,"6:10",0
"2L",24250,"6:10",0.01533657
"2L",24750,"6:10",0.00465311
"2L",25250,"6:10",0.04133617
"2L",25750,"6:10",0.090057155
"2L",26250,"6:10",0.0440511233333333
"2L",27250,"6:10",0.03265287
"2L",27750,"6:10",0.0623770166666667
"2L",28250,"6:10",0.10855593
"2L",28750,"6:10",0.03338544
"2L",29250,"6:10",0.04058003
"2L",29750,"6:10",0
"2L",30250,"6:10",0
"2L",30750,"6:10",0
"2L",31250,"6:10",0.01456658
"2L",31750,"6:10",0
"2L",32250,"6:10",0.017166095
"2L",32750,"6:10",0
"2L",33250,"6:10",0.03059772
"2L",33750,"6:10",0
"2L",34250,"6:10",0
"2L",34750,"6:10",0.018834785
"2L",35250,"6:10",0.03662566
"2L",36250,"6:10",0.051842175
"2L",36750,"6:10",0.04227223
"2L",37250,"6:10",0
"2L",37750,"6:10",0.063263345
"2L",38250,"6:10",0
"2L",40250,"6:10",0
"2L",40750,"6:10",0.0226329766666667
"2L",41250,"6:10",0.02146952
"2L",41750,"6:10",0.030361255
"2L",43250,"6:10",0.069287155
"2L",44250,"6:10",0
"2L",45250,"6:10",0.00593731666666667
"2L",45750,"6:10",0.0107823933333333
"2L",46750,"6:10",0.02832469
"2L",53250,"6:10",0
"2L",53750,"6:10",0
"2L",55250,"6:10",0.122491023333333
"2L",56250,"6:10",0.03286089
"2L",56750,"6:10",0.05854453
"2L",57250,"6:10",0.02949776
"2L",58250,"6:10",0.146610883333333
"2L",58750,"6:10",0.025231085
"2L",59750,"6:10",0.040902875
"2L",60250,"6:10",0.0114842966666667
"2L",61250,"6:10",0.111024805
"2L",62250,"6:10",0.00897963
"2L",62750,"6:10",0.04606042
"2L",63250,"6:10",0
"2L",63750,"6:10",0.0263408133333333
"2L",65250,"6:10",0.0776416533333333
"2L",65750,"6:10",0
"2L",66250,"6:10",0.08694764
"2L",66750,"6:10",0.055400235
"2L",67250,"6:10",0.0226581433333333
"2L",67750,"6:10",0.00841068666666667
"2L",68250,"6:10",0.01493215
"2L",68750,"6:10",0.02182152
"2L",69250,"6:10",0
"2L",69750,"6:10",0
"2L",70250,"6:10",0
"2L",70750,"6:10",0.00492088
"2L",71250,"6:10",0.0488429266666667
"2L",72250,"6:10",0.04864718
"2L",72750,"6:10",0.008388885
"2L",73750,"6:10",0.0169282933333333
"2L",74250,"6:10",0.0894234066666667
"2L",74750,"6:10",0
"2L",75250,"6:10",0
"2L",75750,"6:10",0
"2L",76250,"6:10",0.100869026666667
"2L",76750,"6:10",0
"2L",77250,"6:10",0.03496503
"2L",77750,"6:10",0
"2L",79250,"6:10",0.0171063533333333
"2L",81250,"6:10",0
"2L",81750,"6:10",0.05480207
"2L",82750,"6:10",0.02610807
"2L",83750,"6:10",0
"2L",84250,"6:10",0.009430535
"2L",84750,"6:10",0.04081597
"2L",85250,"6:10",0
"2L",85750,"6:10",0.02384728
"2L",86750,"6:10",0.0383838366666667
"2L",87250,"6:10",0.00476610666666667
"2L",87750,"6:10",0.0110863266666667
"2L",89250,"6:10",0.008956685
"2L",90250,"6:10",0.00503937333333333
"2L",90750,"6:10",0.0117248166666667
"2L",91250,"6:10",0.04349512
"2L",92250,"6:10",0.0525175666666667
"2L",93250,"6:10",0
"2L",95250,"6:10",0.0495339
"2L",95750,"6:10",0
"2L",96250,"6:10",0.094634875
"2L",96750,"6:10",0
"2L",97250,"6:10",0
