"chr","window","Comp","meanFst"
"2L",5750,"1:6",0.0349368833333333
"2L",6250,"1:6",0.02860684
"2L",6750,"1:6",0.0405549566666667
"2L",7250,"1:6",0.000732195
"2L",7750,"1:6",0.007370045
"2L",8250,"1:6",0.0164350733333333
"2L",8750,"1:6",0.00109098
"2L",9250,"1:6",0.00735765666666667
"2L",9750,"1:6",0.02020105
"2L",10250,"1:6",0.0327610233333333
"2L",11750,"1:6",0.0274081033333333
"2L",12250,"1:6",0.001654815
"2L",12750,"1:6",0
"2L",13750,"1:6",0.00670822333333333
"2L",14250,"1:6",0.026660105
"2L",14750,"1:6",0
"2L",15250,"1:6",0
"2L",15750,"1:6",0.01799772
"2L",18250,"1:6",0.01642728
"2L",18750,"1:6",0.00351469
"2L",19250,"1:6",0.0609001566666667
"2L",22250,"1:6",0.00633999333333333
"2L",22750,"1:6",0
"2L",23250,"1:6",0
"2L",23750,"1:6",0
"2L",24250,"1:6",0.007202355
"2L",24750,"1:6",0.0638319133333333
"2L",25250,"1:6",0.23616565
"2L",25750,"1:6",0.0267016
"2L",26250,"1:6",0.0436507966666667
"2L",27250,"1:6",0.073813315
"2L",27750,"1:6",0.00418273333333333
"2L",28250,"1:6",0.03813669
"2L",28750,"1:6",0.04873072
"2L",29250,"1:6",0.07326896
"2L",29750,"1:6",0
"2L",30250,"1:6",0
"2L",30750,"1:6",0
"2L",31250,"1:6",0.033048055
"2L",31750,"1:6",0
"2L",32250,"1:6",0.01389085
"2L",32750,"1:6",0
"2L",33250,"1:6",0.00607485333333333
"2L",33750,"1:6",0
"2L",34250,"1:6",0
"2L",34750,"1:6",0.033496295
"2L",35250,"1:6",0.06577386
"2L",36250,"1:6",0.062850605
"2L",36750,"1:6",0.03409016
"2L",37250,"1:6",0
"2L",37750,"1:6",0.08305818
"2L",38250,"1:6",0
"2L",40250,"1:6",0
"2L",40750,"1:6",0.0517945266666667
"2L",41250,"1:6",0.014324705
"2L",41750,"1:6",0.11235969
"2L",43250,"1:6",0.01019423
"2L",44250,"1:6",0
"2L",45250,"1:6",0.0621198633333333
"2L",45750,"1:6",0.06899416
"2L",46750,"1:6",0.01386922
"2L",53250,"1:6",0
"2L",53750,"1:6",0
"2L",55250,"1:6",0.0371550166666667
"2L",56250,"1:6",0.00179582
"2L",56750,"1:6",0.0179066266666667
"2L",57250,"1:6",0.047294855
"2L",58250,"1:6",0.04184436
"2L",58750,"1:6",0.02145473
"2L",59750,"1:6",0.00488781
"2L",60250,"1:6",0.0132268466666667
"2L",61250,"1:6",0.00472748
"2L",62250,"1:6",0.00498223333333333
"2L",62750,"1:6",0.08852707
"2L",63250,"1:6",0
"2L",63750,"1:6",0.0239387033333333
"2L",65250,"1:6",0.00622558333333333
"2L",65750,"1:6",0
"2L",66250,"1:6",0.058508
"2L",66750,"1:6",0.04734417
"2L",67250,"1:6",0.0127882133333333
"2L",67750,"1:6",0.0584394533333333
"2L",68250,"1:6",0.10561498
"2L",68750,"1:6",0.0810670933333333
"2L",69250,"1:6",0
"2L",69750,"1:6",0
"2L",70250,"1:6",0
"2L",70750,"1:6",0.06599381
"2L",71250,"1:6",0.00932207333333333
"2L",72250,"1:6",0.01523643
"2L",72750,"1:6",0.13883543
"2L",73750,"1:6",0.01107366
"2L",74250,"1:6",0.01844367
"2L",74750,"1:6",0
"2L",75250,"1:6",0
"2L",75750,"1:6",0
"2L",76250,"1:6",0.0257087733333333
"2L",76750,"1:6",0
"2L",77250,"1:6",0.01531492
"2L",77750,"1:6",0
"2L",79250,"1:6",0.00583103333333333
"2L",81250,"1:6",0
"2L",81750,"1:6",0.0150699766666667
"2L",82750,"1:6",0.0677061433333333
"2L",83750,"1:6",0
"2L",84250,"1:6",0.00354681
"2L",84750,"1:6",0.06002332
"2L",85250,"1:6",0
"2L",85750,"1:6",0.121757353333333
"2L",86750,"1:6",0.0452621466666667
"2L",87250,"1:6",0.00193368666666667
"2L",87750,"1:6",0.0301629533333333
"2L",89250,"1:6",0.012203295
"2L",90250,"1:6",0.01706393
"2L",90750,"1:6",0.0149799666666667
"2L",91250,"1:6",0.0312885166666667
"2L",92250,"1:6",0.1018209
"2L",93250,"1:6",0
"2L",95250,"1:6",0.01442985
"2L",95750,"1:6",0
"2L",96250,"1:6",0.025438665
"2L",96750,"1:6",0
"2L",97250,"1:6",0
"2L",97750,"1:6",0.0184556633333333
"2L",98250,"1:6",0.0142761
"2L",98750,"1:6",0.00660491
"2L",99250,"1:6",0.00873846
"2L",99750,"1:6",0.02973227
"2L",100250,"1:6",0.0455314466666667
"2L",100750,"1:6",0.0252078833333333
"2L",101250,"1:6",0
"2L",101750,"1:6",0.0110051233333333
"2L",102250,"1:6",0.00231213333333333
"2L",102750,"1:6",0.048928215
"2L",103250,"1:6",0.0202839733333333
"2L",103750,"1:6",0.007423015
"2L",104250,"1:6",0.0167502033333333
"2L",104750,"1:6",0.004790915
"2L",105250,"1:6",0
"2L",105750,"1:6",0.003347625
"2L",106250,"1:6",0.01372487
"2L",106750,"1:6",0.00428606
"2L",107750,"1:6",0.01476568
"2L",108250,"1:6",0.00223441
"2L",108750,"1:6",0.015827995
"2L",109250,"1:6",0.02616409
"2L",109750,"1:6",0.00563667666666667
"2L",110250,"1:6",0.087672495
"2L",110750,"1:6",0.0120541766666667
"2L",111250,"1:6",0.04398451
"2L",111750,"1:6",0
"2L",112750,"1:6",0.001151115
"2L",113750,"1:6",0
"2L",114250,"1:6",0.02556234
"2L",114750,"1:6",0.00963853
"2L",115750,"1:6",0.005129645
"2L",116250,"1:6",0.00860842
"2L",117250,"1:6",0.01704386
"2L",117750,"1:6",0.00055107
"2L",118250,"1:6",0
"2L",118750,"1:6",0.07403139
"2L",119250,"1:6",0
"2L",119750,"1:6",0.00916637
"2L",120250,"1:6",0.03082025
"2L",121250,"1:6",0.0117586033333333
"2L",122250,"1:6",0.0724483666666667
"2L",122750,"1:6",0.0210835233333333
"2L",123250,"1:6",0.03272396
"2L",123750,"1:6",0.038202
"2L",124250,"1:6",0
"2L",124750,"1:6",0.0182387433333333
"2L",125750,"1:6",0.08981544
"2L",126750,"1:6",0.046940805
"2L",127250,"1:6",0.0175810633333333
"2L",127750,"1:6",0.0125653533333333
"2L",128750,"1:6",0.06846316
"2L",129250,"1:6",0.0525005033333333
"2L",129750,"1:6",0.00543937
"2L",130250,"1:6",0.03451277
"2L",130750,"1:6",0.01864119
"2L",131250,"1:6",0.00801155333333333
"2L",131750,"1:6",0
"2L",132250,"1:6",0.0371490433333333
"2L",132750,"1:6",0.00892038
"2L",133250,"1:6",0
"2L",133750,"1:6",0
"2L",134250,"1:6",0
"2L",135250,"1:6",0.0236586933333333
"2L",135750,"1:6",0.00693455
"2L",137750,"1:6",0.02135206
"2L",139250,"1:6",0.0510667333333333
"2L",139750,"1:6",0.0219284166666667
"2L",140250,"1:6",0.0189653933333333
"2L",140750,"1:6",0.002833915
"2L",141250,"1:6",0
"2L",141750,"1:6",0.00725851666666667
"2L",142250,"1:6",0
"2L",142750,"1:6",0.020757975
"2L",143250,"1:6",0
"2L",143750,"1:6",0.0403993333333333
"2L",144250,"1:6",0.002805815
"2L",144750,"1:6",0
"2L",145250,"1:6",0.155757575
"2L",145750,"1:6",0.00561656
"2L",146750,"1:6",0.03667256
"2L",147750,"1:6",0.00284828666666667
"2L",148250,"1:6",0.003315035
"2L",148750,"1:6",0.01886792
"2L",149250,"1:6",0.0948966433333333
"2L",149750,"1:6",0.0290039466666667
"2L",150750,"1:6",0.0291584166666667
"2L",151250,"1:6",0.00240416
"2L",151750,"1:6",0.02504507
"2L",152250,"1:6",0
"2L",152750,"1:6",0.04308561
"2L",153250,"1:6",0.02420999
"2L",153750,"1:6",0.00503893
"2L",154250,"1:6",0.0109532933333333
"2L",154750,"1:6",0.04719358
"2L",155250,"1:6",0
"2L",155750,"1:6",0.02118577
"2L",156250,"1:6",0
"2L",156750,"1:6",0.004681605
"2L",157250,"1:6",0
"2L",157750,"1:6",0.00487876
"2L",158250,"1:6",0
"2L",158750,"1:6",0.01873565
"2L",159750,"1:6",0.0235743133333333
"2L",160250,"1:6",0.04768112
"2L",161250,"1:6",0.00645269
"2L",161750,"1:6",0.06703753
"2L",163250,"1:6",0.006196175
"2L",163750,"1:6",0.0120894033333333
"2L",164250,"1:6",0.0156003
"2L",165250,"1:6",0.00646067
"2L",166250,"1:6",0.0174556066666667
"2L",166750,"1:6",0.00713089
"2L",167250,"1:6",0.0306472233333333
"2L",167750,"1:6",0.02020202
"2L",168250,"1:6",0.00399626666666667
"2L",169250,"1:6",0.0296956466666667
"2L",173250,"1:6",0.00899915
"2L",174250,"1:6",0.00203007
"2L",175750,"1:6",0
