"chr","window","Comp","meanFst"
"2L",5750,"5:7",0.0149936433333333
"2L",6250,"5:7",0.00915412666666667
"2L",6750,"5:7",0.06586953
"2L",7250,"5:7",0.00145497
"2L",7750,"5:7",0.005963955
"2L",8250,"5:7",0.100676513333333
"2L",8750,"5:7",0.00429919
"2L",9250,"5:7",0.00487408
"2L",9750,"5:7",0.082514555
"2L",10250,"5:7",0.00492994666666667
"2L",11750,"5:7",0.05519783
"2L",12250,"5:7",0.01176901
"2L",12750,"5:7",0
"2L",13750,"5:7",0.01401107
"2L",14250,"5:7",0.06879313
"2L",14750,"5:7",0
"2L",15250,"5:7",0
"2L",15750,"5:7",0.0359143633333333
"2L",18250,"5:7",0.00908983
"2L",18750,"5:7",0.028794055
"2L",19250,"5:7",0.02019122
"2L",22250,"5:7",0.0276755566666667
"2L",22750,"5:7",0
"2L",23250,"5:7",0
"2L",23750,"5:7",0
"2L",24250,"5:7",0.002086225
"2L",24750,"5:7",0.0063817
"2L",25250,"5:7",0.054965
"2L",25750,"5:7",0.004851685
"2L",26250,"5:7",0.0878923666666667
"2L",27250,"5:7",0.009057575
"2L",27750,"5:7",0.0533506833333333
"2L",28250,"5:7",0.018061995
"2L",28750,"5:7",0.013404395
"2L",29250,"5:7",0.0790056833333333
"2L",29750,"5:7",0
"2L",30250,"5:7",0
"2L",30750,"5:7",0
"2L",31250,"5:7",0.004545065
"2L",31750,"5:7",0
"2L",32250,"5:7",0.009981795
"2L",32750,"5:7",0
"2L",33250,"5:7",0.00872968333333333
"2L",33750,"5:7",0
"2L",34250,"5:7",0.0278588666666667
"2L",34750,"5:7",0.02963473
"2L",35250,"5:7",0.002487965
"2L",36250,"5:7",0.014762545
"2L",36750,"5:7",0.046444485
"2L",37250,"5:7",0
"2L",37750,"5:7",0.030294745
"2L",38250,"5:7",0
"2L",40250,"5:7",0
"2L",40750,"5:7",0.00998767
"2L",41250,"5:7",0.03567753
"2L",41750,"5:7",0.025560735
"2L",43250,"5:7",0.00665584
"2L",44250,"5:7",0
"2L",45250,"5:7",0.00550327
"2L",45750,"5:7",0.0399087233333333
"2L",46750,"5:7",0.045795435
"2L",53250,"5:7",0
"2L",53750,"5:7",0
"2L",55250,"5:7",0.0364369933333333
"2L",56250,"5:7",0.001994365
"2L",56750,"5:7",0.0561963833333333
"2L",57250,"5:7",0.022686305
"2L",58250,"5:7",0.0313895433333333
"2L",58750,"5:7",0.013194455
"2L",59750,"5:7",0.03375173
"2L",60250,"5:7",0.0819431733333333
"2L",61250,"5:7",0.01580421
"2L",62250,"5:7",0.0137113066666667
"2L",62750,"5:7",0.0129594
"2L",63250,"5:7",0
"2L",63750,"5:7",0.01517446
"2L",65250,"5:7",0.0458513933333333
"2L",65750,"5:7",0
"2L",66250,"5:7",0.03731139
"2L",66750,"5:7",0.079763615
"2L",67250,"5:7",0.0071989
"2L",67750,"5:7",0.0285716266666667
"2L",68250,"5:7",0.04987176
"2L",68750,"5:7",0
"2L",69250,"5:7",0
"2L",69750,"5:7",0
"2L",70250,"5:7",0
"2L",70750,"5:7",0.013310615
"2L",71250,"5:7",0.0455153566666667
"2L",72250,"5:7",0.03135646
"2L",72750,"5:7",0.056795355
"2L",73750,"5:7",0.0179016466666667
"2L",74250,"5:7",0.0607485633333333
"2L",74750,"5:7",0
"2L",75250,"5:7",0
"2L",75750,"5:7",0
"2L",76250,"5:7",0.0324796666666667
"2L",76750,"5:7",0
"2L",77250,"5:7",0.1
"2L",77750,"5:7",0
"2L",79250,"5:7",0.0135539166666667
"2L",81250,"5:7",0
"2L",81750,"5:7",0.0126486933333333
"2L",82750,"5:7",0.0560789433333333
"2L",83750,"5:7",0
"2L",84250,"5:7",0.01919576
"2L",84750,"5:7",0.01472848
"2L",85250,"5:7",0
"2L",85750,"5:7",0.0613118466666667
"2L",86750,"5:7",0.0974558133333333
"2L",87250,"5:7",0.00919685
"2L",87750,"5:7",0.0533014166666667
"2L",89250,"5:7",0.03213724
"2L",90250,"5:7",0.00831079333333333
"2L",90750,"5:7",0.0175671566666667
"2L",91250,"5:7",0.01855703
"2L",92250,"5:7",0.0346793666666667
"2L",93250,"5:7",0
"2L",95250,"5:7",0.0167741433333333
"2L",95750,"5:7",0
"2L",96250,"5:7",0.00233509
"2L",96750,"5:7",0
"2L",97250,"5:7",0
"2L",97750,"5:7",0.01011179
"2L",98250,"5:7",0.017116925
"2L",98750,"5:7",0.005045135
"2L",99250,"5:7",0.00793518666666667
"2L",99750,"5:7",0.01927168
"2L",100250,"5:7",0.0150285933333333
"2L",100750,"5:7",0.00743893
"2L",101250,"5:7",0
"2L",101750,"5:7",0.0416669333333333
"2L",102250,"5:7",0.00536678
"2L",102750,"5:7",0.014147965
"2L",103250,"5:7",0.02006629
"2L",103750,"5:7",0.00578878
"2L",104250,"5:7",0.0209458533333333
"2L",104750,"5:7",0.0166408
"2L",105250,"5:7",0
"2L",105750,"5:7",0.02856091
"2L",106250,"5:7",0.013453165
"2L",106750,"5:7",0.00524527
"2L",107750,"5:7",0.006475525
"2L",108250,"5:7",0.00349696
"2L",108750,"5:7",0.00099931
"2L",109250,"5:7",0.00254370666666667
"2L",109750,"5:7",0.00520764
"2L",110250,"5:7",0.051171755
"2L",110750,"5:7",0.00650075
"2L",111250,"5:7",0.00279981666666667
"2L",111750,"5:7",0
"2L",112750,"5:7",0.002098595
"2L",113750,"5:7",0
"2L",114250,"5:7",0.0444800566666667
"2L",114750,"5:7",0.020481565
"2L",115750,"5:7",0.04218135
"2L",116250,"5:7",0.0288721966666667
"2L",117250,"5:7",0.0300369033333333
"2L",117750,"5:7",0.040518895
"2L",118250,"5:7",0
"2L",118750,"5:7",0.01039257
"2L",119250,"5:7",0
"2L",119750,"5:7",0.0130580766666667
"2L",120250,"5:7",0.0692894866666667
"2L",121250,"5:7",0.0186688433333333
"2L",122250,"5:7",0.0743085533333333
"2L",122750,"5:7",0.0124052033333333
"2L",123250,"5:7",0.0414883266666667
"2L",123750,"5:7",0.0254729333333333
"2L",124250,"5:7",0
"2L",124750,"5:7",0.0284694366666667
"2L",125750,"5:7",0.0451875833333333
"2L",126750,"5:7",0.03251085
"2L",127250,"5:7",0.00238783666666667
"2L",127750,"5:7",0.0382587933333333
"2L",128750,"5:7",0
"2L",129250,"5:7",0.04202651
"2L",129750,"5:7",0.04529125
"2L",130250,"5:7",0.0447683366666667
"2L",130750,"5:7",0.0217191633333333
"2L",131250,"5:7",0.00930975
"2L",131750,"5:7",0
"2L",132250,"5:7",0.00603880333333333
"2L",132750,"5:7",0.03382234
"2L",133250,"5:7",0
"2L",133750,"5:7",0
"2L",134250,"5:7",0
"2L",135250,"5:7",0.01370373
"2L",135750,"5:7",0.0175457333333333
"2L",137750,"5:7",0.00880545333333333
"2L",139250,"5:7",0.0921459466666667
"2L",139750,"5:7",0.0203697766666667
"2L",140250,"5:7",0.0621026233333333
"2L",140750,"5:7",0.061043765
"2L",141250,"5:7",0
"2L",141750,"5:7",0.0399732366666667
"2L",142250,"5:7",0
"2L",142750,"5:7",0.04135994
"2L",143250,"5:7",0.00863874
"2L",143750,"5:7",0.02493608
"2L",144250,"5:7",0.0547131
"2L",144750,"5:7",0
"2L",145250,"5:7",0.01305131
"2L",145750,"5:7",0.0674755
"2L",146750,"5:7",0.02432813
"2L",147750,"5:7",0.01356547
"2L",148250,"5:7",0.009695905
"2L",148750,"5:7",0.06074922
"2L",149250,"5:7",0.01754386
"2L",149750,"5:7",0.0184122033333333
"2L",150750,"5:7",0.0339537566666667
"2L",151250,"5:7",0.012268695
"2L",151750,"5:7",0.002878915
"2L",152250,"5:7",0
"2L",152750,"5:7",0.01889048
"2L",153250,"5:7",0.0629452866666667
"2L",153750,"5:7",0.04056376
"2L",154250,"5:7",0.0394722633333333
"2L",154750,"5:7",0.04029161
"2L",155250,"5:7",0
"2L",155750,"5:7",0.016054555
"2L",156250,"5:7",0
"2L",156750,"5:7",0.020165225
"2L",157250,"5:7",0
"2L",157750,"5:7",0.00721604333333333
"2L",158250,"5:7",0
