"chr","window","Comp","meanFst"
"2L",5750,"3:12",0.124571766666667
"2L",6250,"3:12",0.04601984
"2L",6750,"3:12",0.0217341766666667
"2L",7250,"3:12",0.35061413
"2L",7750,"3:12",0.177489045
"2L",8250,"3:12",0.163421386666667
"2L",8750,"3:12",0.23853072
"2L",9250,"3:12",0.06064492
"2L",9750,"3:12",0
"2L",10250,"3:12",0.112222363333333
"2L",11750,"3:12",0
"2L",12250,"3:12",0.21296335
"2L",12750,"3:12",0
"2L",13750,"3:12",0.0798985933333333
"2L",14250,"3:12",0
"2L",14750,"3:12",0
"2L",15250,"3:12",0
"2L",15750,"3:12",0.100398586666667
"2L",18250,"3:12",0.08442944
"2L",18750,"3:12",0.163492065
"2L",19250,"3:12",0.04909266
"2L",22250,"3:12",0.152407966666667
"2L",22750,"3:12",0
"2L",23250,"3:12",0
"2L",23750,"3:12",0
"2L",24250,"3:12",0.0326424
"2L",24750,"3:12",0.123170436666667
"2L",25250,"3:12",0.23926515
"2L",25750,"3:12",0.10969668
"2L",26250,"3:12",0
"2L",27250,"3:12",0.07179828
"2L",27750,"3:12",0
"2L",28250,"3:12",0.027508005
"2L",28750,"3:12",0.08418198
"2L",29250,"3:12",0.02003947
"2L",29750,"3:12",0
"2L",30250,"3:12",0
"2L",30750,"3:12",0
"2L",31250,"3:12",0.207647
"2L",31750,"3:12",0
"2L",32250,"3:12",0.101806025
"2L",32750,"3:12",0
"2L",33250,"3:12",0.117419623333333
"2L",33750,"3:12",0
"2L",34250,"3:12",0.00766283333333333
"2L",34750,"3:12",0.1557066
"2L",35250,"3:12",0.063332695
"2L",36250,"3:12",0.043477365
"2L",36750,"3:12",0.065564525
"2L",37250,"3:12",0
"2L",37750,"3:12",0.03480278
"2L",38250,"3:12",0
"2L",40250,"3:12",0
"2L",40750,"3:12",0.110174903333333
"2L",41250,"3:12",0.116791
"2L",41750,"3:12",0.13952651
"2L",43250,"3:12",0.14675137
"2L",44250,"3:12",0
"2L",45250,"3:12",0.0343814733333333
"2L",45750,"3:12",0.153054056666667
"2L",46750,"3:12",0.11748116
"2L",53250,"3:12",0
"2L",53750,"3:12",0
"2L",55250,"3:12",0.05315963
"2L",56250,"3:12",0.247886535
"2L",56750,"3:12",0.16406256
"2L",57250,"3:12",0.09331685
"2L",58250,"3:12",0.0229395266666667
"2L",58750,"3:12",0.076819565
"2L",59750,"3:12",0.069584805
"2L",60250,"3:12",0
