"chr","window","Comp","meanFst"
"2L",5750,"3:9",0.0677337233333333
"2L",6250,"3:9",0.04077457
"2L",6750,"3:9",0.09118202
"2L",7250,"3:9",0.002042215
"2L",7750,"3:9",0.05809203
"2L",8250,"3:9",0.00801600666666667
"2L",8750,"3:9",0.008980775
"2L",9250,"3:9",0.0265791433333333
"2L",9750,"3:9",0.05477335
"2L",10250,"3:9",0.0841290933333333
"2L",11750,"3:9",0
"2L",12250,"3:9",0.016883135
"2L",12750,"3:9",0
"2L",13750,"3:9",0.0764769233333333
"2L",14250,"3:9",0
"2L",14750,"3:9",0
"2L",15250,"3:9",0
"2L",15750,"3:9",0.06746707
"2L",18250,"3:9",0.05769812
"2L",18750,"3:9",0.0775988
"2L",19250,"3:9",0.05013801
"2L",22250,"3:9",0.01155091
"2L",22750,"3:9",0.01829538
"2L",23250,"3:9",0
"2L",23750,"3:9",0
"2L",24250,"3:9",0.00849302
"2L",24750,"3:9",0.0937977633333333
"2L",25250,"3:9",0.173836
"2L",25750,"3:9",0.093669305
"2L",26250,"3:9",0
"2L",27250,"3:9",0.010695115
"2L",27750,"3:9",0.06875531
"2L",28250,"3:9",0.088675655
"2L",28750,"3:9",0.032435125
"2L",29250,"3:9",0.02701556
"2L",29750,"3:9",0
"2L",30250,"3:9",0
"2L",30750,"3:9",0
"2L",31250,"3:9",0.022366705
"2L",31750,"3:9",0
"2L",32250,"3:9",0.07851337
"2L",32750,"3:9",0
"2L",33250,"3:9",0.0523881633333333
"2L",33750,"3:9",0.0266076266666667
"2L",34250,"3:9",0.0227993766666667
"2L",34750,"3:9",0.096568
"2L",35250,"3:9",0.07990893
"2L",36250,"3:9",0.08217776
"2L",36750,"3:9",0.045570715
"2L",37250,"3:9",0
"2L",37750,"3:9",0.110614285
"2L",38250,"3:9",0
"2L",40250,"3:9",0.02423607
"2L",40750,"3:9",0.07136254
"2L",41250,"3:9",0.059511875
"2L",41750,"3:9",0.00873247
"2L",43250,"3:9",0.062803385
"2L",44250,"3:9",0.0355711
"2L",45250,"3:9",0.0197945566666667
"2L",45750,"3:9",0.0852619333333333
"2L",46750,"3:9",0.05841058
"2L",53250,"3:9",0
"2L",53750,"3:9",0.00596491
"2L",55250,"3:9",0.06371798
"2L",56250,"3:9",0.004450225
"2L",56750,"3:9",0.00735276
"2L",57250,"3:9",0.023403955
"2L",58250,"3:9",0.140556833333333
"2L",58750,"3:9",0.05946154
"2L",59750,"3:9",0.086105555
"2L",60250,"3:9",0
"2L",61250,"3:9",0.101367155
"2L",62250,"3:9",0.0257472433333333
"2L",62750,"3:9",0.07421765
"2L",63250,"3:9",0
"2L",63750,"3:9",0.0664378466666667
"2L",65250,"3:9",0.122512453333333
"2L",65750,"3:9",0
"2L",66250,"3:9",0.170093543333333
"2L",66750,"3:9",0.08148222
"2L",67250,"3:9",0.0242221666666667
"2L",67750,"3:9",0.124177126666667
"2L",68250,"3:9",0.01608168
"2L",68750,"3:9",0.0107978133333333
"2L",69250,"3:9",0
"2L",69750,"3:9",0
"2L",70250,"3:9",0
"2L",70750,"3:9",0.060138325
"2L",71250,"3:9",0.0356023033333333
"2L",72250,"3:9",0.15159941
"2L",72750,"3:9",0.040760675
"2L",73750,"3:9",0.0385295366666667
"2L",74250,"3:9",0.05031026
"2L",74750,"3:9",0.0258421966666667
"2L",75250,"3:9",0.0418139266666667
"2L",75750,"3:9",0
"2L",76250,"3:9",0.10094748
"2L",76750,"3:9",0.028174195
"2L",77250,"3:9",0.10534248
"2L",77750,"3:9",0
"2L",79250,"3:9",0.0335703733333333
"2L",81250,"3:9",0.0212330166666667
"2L",81750,"3:9",0.0578300433333333
"2L",82750,"3:9",0.09070442
"2L",83750,"3:9",0
"2L",84250,"3:9",0.045668965
"2L",84750,"3:9",0.14548846
"2L",85250,"3:9",0
"2L",85750,"3:9",0.159989856666667
"2L",86750,"3:9",0.0315248966666667
"2L",87250,"3:9",0.05570811
"2L",87750,"3:9",0.0871772666666667
"2L",89250,"3:9",0.02550137
"2L",90250,"3:9",0.118881476666667
"2L",90750,"3:9",0.0532519066666667
"2L",91250,"3:9",0.09086764
"2L",92250,"3:9",0.0192980766666667
"2L",93250,"3:9",0
"2L",95250,"3:9",0.09231381
"2L",95750,"3:9",0
"2L",96250,"3:9",0.08701558
"2L",96750,"3:9",0
"2L",97250,"3:9",0
"2L",97750,"3:9",0.0739823666666667
"2L",98250,"3:9",0.081760725
"2L",98750,"3:9",0.09925371
"2L",99250,"3:9",0.05446297
"2L",99750,"3:9",0.070452565
"2L",100250,"3:9",0.07198421
"2L",100750,"3:9",0.138178396666667
"2L",101250,"3:9",0
"2L",101750,"3:9",0.0839703
"2L",102250,"3:9",0.03669516
"2L",102750,"3:9",0.04613934
"2L",103250,"3:9",0.110008943333333
"2L",103750,"3:9",0.084111825
"2L",104250,"3:9",0.1091211
"2L",104750,"3:9",0.047214485
"2L",105250,"3:9",0
"2L",105750,"3:9",0.10676879
"2L",106250,"3:9",0.08223879
"2L",106750,"3:9",0.07186882
"2L",107750,"3:9",0.04137109
"2L",108250,"3:9",0.078131725
"2L",108750,"3:9",0.121822055
"2L",109250,"3:9",0.0878468433333333
"2L",109750,"3:9",0.10909122
"2L",110250,"3:9",0.04441753
"2L",110750,"3:9",0.05627787
"2L",111250,"3:9",0.0481902233333333
"2L",111750,"3:9",0
"2L",112750,"3:9",0.038983575
"2L",113750,"3:9",0
"2L",114250,"3:9",0.04311252
"2L",114750,"3:9",0.03647855
"2L",115750,"3:9",0.083533945
"2L",116250,"3:9",0.115419736666667
"2L",117250,"3:9",0.0865726566666667
"2L",117750,"3:9",0.048977965
"2L",118250,"3:9",0
"2L",118750,"3:9",0.13421282
"2L",119250,"3:9",0
"2L",119750,"3:9",0.0560147766666667
"2L",120250,"3:9",0.113593796666667
"2L",121250,"3:9",0.145994966666667
"2L",122250,"3:9",0.118539676666667
"2L",122750,"3:9",0.0850547766666667
"2L",123250,"3:9",0.0201011433333333
"2L",123750,"3:9",0.0281959
"2L",124250,"3:9",0
"2L",124750,"3:9",0.127436576666667
"2L",125750,"3:9",0.07174029
"2L",126750,"3:9",0.04102964
"2L",127250,"3:9",0.0670449233333333
"2L",127750,"3:9",0.09020254
"2L",128750,"3:9",0.010796725
"2L",129250,"3:9",0.0253383766666667
"2L",129750,"3:9",0.07961543
"2L",130250,"3:9",0.0617728566666667
"2L",130750,"3:9",0.04505027
"2L",131250,"3:9",0.0871082
"2L",131750,"3:9",0
