"chr","window","Comp","meanFst"
"2L",5750,"2:6",0.01510795
"2L",6250,"2:6",0.0268881
"2L",6750,"2:6",0.0537230166666667
"2L",7250,"2:6",0.04121121
"2L",7750,"2:6",0.016043405
"2L",8250,"2:6",0.0314426433333333
"2L",8750,"2:6",0.01135153
"2L",9250,"2:6",0.00851973
"2L",9750,"2:6",0.027656995
"2L",10250,"2:6",0.0270563766666667
"2L",11750,"2:6",0.0380823366666667
"2L",12250,"2:6",0.02794898
"2L",12750,"2:6",0
"2L",13750,"2:6",0.00435997
"2L",14250,"2:6",0.02617222
"2L",14750,"2:6",0
"2L",15250,"2:6",0
"2L",15750,"2:6",0.0408487066666667
"2L",18250,"2:6",0.04044737
"2L",18750,"2:6",0.041080555
"2L",19250,"2:6",0.0271481766666667
"2L",22250,"2:6",0.0586408066666667
"2L",22750,"2:6",0
"2L",23250,"2:6",0
"2L",23750,"2:6",0
"2L",24250,"2:6",0.006216095
"2L",24750,"2:6",0.07987135
"2L",25250,"2:6",0.06067374
"2L",25750,"2:6",0.03229553
"2L",26250,"2:6",0.0534431033333333
"2L",27250,"2:6",0.00286688
"2L",27750,"2:6",0.0664695866666667
"2L",28250,"2:6",0.03441315
"2L",28750,"2:6",0.02096681
"2L",29250,"2:6",0.0793482
"2L",29750,"2:6",0
"2L",30250,"2:6",0
"2L",30750,"2:6",0
"2L",31250,"2:6",0.03913029
"2L",31750,"2:6",0
"2L",32250,"2:6",0.013866145
"2L",32750,"2:6",0
"2L",33250,"2:6",0.01114459
"2L",33750,"2:6",0
"2L",34250,"2:6",0
"2L",34750,"2:6",0.004994835
"2L",35250,"2:6",0.002038935
"2L",36250,"2:6",0.01571257
"2L",36750,"2:6",0.008216635
"2L",37250,"2:6",0
"2L",37750,"2:6",0.021004315
"2L",38250,"2:6",0
"2L",40250,"2:6",0
"2L",40750,"2:6",0.07747809
"2L",41250,"2:6",0.01512904
"2L",41750,"2:6",0.01179551
"2L",43250,"2:6",0.02468488
"2L",44250,"2:6",0
"2L",45250,"2:6",0.01757966
"2L",45750,"2:6",0.0531367133333333
"2L",46750,"2:6",0.040048835
"2L",53250,"2:6",0
"2L",53750,"2:6",0
"2L",55250,"2:6",0.0677065433333333
"2L",56250,"2:6",0.11313124
"2L",56750,"2:6",0.05837547
"2L",57250,"2:6",0.0216345
"2L",58250,"2:6",0.0805062466666667
"2L",58750,"2:6",0.038890405
"2L",59750,"2:6",0.024019215
"2L",60250,"2:6",0.01704178
"2L",61250,"2:6",0.025578605
"2L",62250,"2:6",0.01871505
"2L",62750,"2:6",0.04957885
"2L",63250,"2:6",0
"2L",63750,"2:6",0.02082461
"2L",65250,"2:6",0.0680754566666667
"2L",65750,"2:6",0
"2L",66250,"2:6",0.00873169333333333
"2L",66750,"2:6",0.06220361
"2L",67250,"2:6",0.0345452833333333
"2L",67750,"2:6",0.0188430933333333
