"chr","window","Comp","meanFst"
"2L",5750,"7:9",0.0711861433333333
"2L",6250,"7:9",0.0369447366666667
"2L",6750,"7:9",0.08632624
"2L",7250,"7:9",0.195547285
"2L",7750,"7:9",0.093800365
"2L",8250,"7:9",0.0376681033333333
"2L",8750,"7:9",0.07521992
"2L",9250,"7:9",0.141058033333333
"2L",9750,"7:9",0.064418255
"2L",10250,"7:9",0.0417472433333333
"2L",11750,"7:9",0.0582530466666667
"2L",12250,"7:9",0.036111695
"2L",12750,"7:9",0
"2L",13750,"7:9",0.10402054
"2L",14250,"7:9",0.06391418
"2L",14750,"7:9",0
"2L",15250,"7:9",0
"2L",15750,"7:9",0.0907420066666667
"2L",18250,"7:9",0.03655313
"2L",18750,"7:9",0.01173161
"2L",19250,"7:9",0.07780994
"2L",22250,"7:9",0.06388052
"2L",22750,"7:9",0.012934695
"2L",23250,"7:9",0
"2L",23750,"7:9",0
"2L",24250,"7:9",0.12924322
"2L",24750,"7:9",0.0798215233333333
"2L",25250,"7:9",0.18701907
"2L",25750,"7:9",0.092243395
"2L",26250,"7:9",0.0780195
"2L",27250,"7:9",0.261424605
"2L",27750,"7:9",0.0654524833333333
"2L",28250,"7:9",0.021612895
"2L",28750,"7:9",0.114446485
"2L",29250,"7:9",0.0714122533333333
"2L",29750,"7:9",0
"2L",30250,"7:9",0
"2L",30750,"7:9",0
"2L",31250,"7:9",0.183712
"2L",31750,"7:9",0
"2L",32250,"7:9",0.092175245
"2L",32750,"7:9",0
"2L",33250,"7:9",0.0875569366666667
"2L",33750,"7:9",0.02137718
"2L",34250,"7:9",0.01145541
"2L",34750,"7:9",0.043235275
"2L",35250,"7:9",0.075369785
"2L",36250,"7:9",0.0721188
"2L",36750,"7:9",0.090734105
"2L",37250,"7:9",0
"2L",37750,"7:9",0.00380826
"2L",38250,"7:9",0
"2L",40250,"7:9",0.0266309166666667
"2L",40750,"7:9",0.0838937066666667
"2L",41250,"7:9",0.05352185
"2L",41750,"7:9",0.21404004
"2L",43250,"7:9",0.0545145
"2L",44250,"7:9",0.0277203633333333
"2L",45250,"7:9",0.0527697333333333
"2L",45750,"7:9",0.114253096666667
"2L",46750,"7:9",0.02512167
"2L",53250,"7:9",0
"2L",53750,"7:9",0.00422535
"2L",55250,"7:9",0.01777327
"2L",56250,"7:9",0.123037
"2L",56750,"7:9",0.17295063
"2L",57250,"7:9",0.13866591
"2L",58250,"7:9",0.01508788
"2L",58750,"7:9",0.03404678
"2L",59750,"7:9",0.021553275
"2L",60250,"7:9",0.07740717
"2L",61250,"7:9",0.031032925
"2L",62250,"7:9",0.12008593
"2L",62750,"7:9",0.03960853
"2L",63250,"7:9",0
"2L",63750,"7:9",0.18830326
"2L",65250,"7:9",0.03744773
"2L",65750,"7:9",0
"2L",66250,"7:9",0.00583814
"2L",66750,"7:9",0.06929165
"2L",67250,"7:9",0.0395127266666667
"2L",67750,"7:9",0.0922442366666667
"2L",68250,"7:9",0.0523251233333333
"2L",68750,"7:9",0
"2L",69250,"7:9",0
"2L",69750,"7:9",0
"2L",70250,"7:9",0
"2L",70750,"7:9",0.063630685
"2L",71250,"7:9",0.0878790766666667
"2L",72250,"7:9",0.01746517
"2L",72750,"7:9",0.17964988
"2L",73750,"7:9",0.08721527
"2L",74250,"7:9",0.0558623
"2L",74750,"7:9",0.0205365666666667
"2L",75250,"7:9",0.03883492
"2L",75750,"7:9",0
"2L",76250,"7:9",0.0180635766666667
"2L",76750,"7:9",0.025976395
"2L",77250,"7:9",0.104083245
"2L",77750,"7:9",0
"2L",79250,"7:9",0.0611881166666667
"2L",81250,"7:9",0.0123442933333333
"2L",81750,"7:9",0.0506507633333333
"2L",82750,"7:9",0.0975706066666667
"2L",83750,"7:9",0
"2L",84250,"7:9",0.103485695
"2L",84750,"7:9",0.03339392
"2L",85250,"7:9",0
"2L",85750,"7:9",0.08510351
"2L",86750,"7:9",0.0520740066666667
"2L",87250,"7:9",0.05935686
"2L",87750,"7:9",0.09744774
"2L",89250,"7:9",0.04857686
"2L",90250,"7:9",0.171653423333333
"2L",90750,"7:9",0.13331093
"2L",91250,"7:9",0.0628177833333333
"2L",92250,"7:9",0.12787051
"2L",93250,"7:9",0
"2L",95250,"7:9",0.10009248
"2L",95750,"7:9",0
"2L",96250,"7:9",0.002368195
"2L",96750,"7:9",0
"2L",97250,"7:9",0
"2L",97750,"7:9",0.0821660466666667
"2L",98250,"7:9",0.01724142
"2L",98750,"7:9",0.00928715
"2L",99250,"7:9",0.09903022
"2L",99750,"7:9",0.00296779
"2L",100250,"7:9",0.0628303666666667
"2L",100750,"7:9",0.0297409733333333
"2L",101250,"7:9",0
"2L",101750,"7:9",0.0876791533333333
"2L",102250,"7:9",0.02492852
"2L",102750,"7:9",0.08945578
"2L",103250,"7:9",0.0101405566666667
"2L",103750,"7:9",0.0100731
"2L",104250,"7:9",0.0162612766666667
"2L",104750,"7:9",0.106676165
"2L",105250,"7:9",0
"2L",105750,"7:9",0.010144315
"2L",106250,"7:9",0.008992965
"2L",106750,"7:9",0.002603265
"2L",107750,"7:9",0.02730056
"2L",108250,"7:9",0.00697729
"2L",108750,"7:9",0.007298565
"2L",109250,"7:9",0.00928083333333333
"2L",109750,"7:9",0.00932064666666667
