"chr","window","Comp","meanFst"
"2L",5750,"2:8",0.09088318
"2L",6250,"2:8",0.0958241266666667
"2L",6750,"2:8",0
"2L",7250,"2:8",0.21588265
"2L",7750,"2:8",0.16951419
"2L",8250,"2:8",0.300412503333333
"2L",8750,"2:8",0.27283404
"2L",9250,"2:8",0.188252976666667
"2L",9750,"2:8",0
"2L",10250,"2:8",0.08450785
"2L",11750,"2:8",0.0199644833333333
"2L",12250,"2:8",0.180009845
"2L",12750,"2:8",0
"2L",13750,"2:8",0.177833596666667
"2L",14250,"2:8",0.00825806
"2L",14750,"2:8",0
"2L",15250,"2:8",0
"2L",15750,"2:8",0.0798442633333333
"2L",18250,"2:8",0.0949724
"2L",18750,"2:8",0.1246335
"2L",19250,"2:8",0.12774794
"2L",22250,"2:8",0.204513713333333
"2L",22750,"2:8",0
"2L",23250,"2:8",0
"2L",23750,"2:8",0
"2L",24250,"2:8",0.158096985
"2L",24750,"2:8",0.16331835
"2L",25250,"2:8",0.03755486
"2L",25750,"2:8",0.13722315
"2L",26250,"2:8",0.00645569333333333
"2L",27250,"2:8",0.155304675
"2L",27750,"2:8",0
"2L",28250,"2:8",0.032974285
"2L",28750,"2:8",0.006882475
"2L",29250,"2:8",0.0236710366666667
"2L",29750,"2:8",0
"2L",30250,"2:8",0
"2L",30750,"2:8",0
"2L",31250,"2:8",0.2452594
"2L",31750,"2:8",0
"2L",32250,"2:8",0.123369735
"2L",32750,"2:8",0
"2L",33250,"2:8",0.230041816666667
"2L",33750,"2:8",0
"2L",34250,"2:8",0.0192043866666667
"2L",34750,"2:8",0.088285215
"2L",35250,"2:8",0.08102544
"2L",36250,"2:8",0.087707015
"2L",36750,"2:8",0.126272415
"2L",37250,"2:8",0
"2L",37750,"2:8",0.05411786
"2L",38250,"2:8",0
"2L",40250,"2:8",0
"2L",40750,"2:8",0.143986916666667
"2L",41250,"2:8",0.227285045
"2L",41750,"2:8",0.18450824
"2L",43250,"2:8",0.124566855
"2L",44250,"2:8",0
"2L",45250,"2:8",0.17192419
"2L",45750,"2:8",0.115336586666667
"2L",46750,"2:8",0.146336785
"2L",53250,"2:8",0
"2L",53750,"2:8",0
"2L",55250,"2:8",0.06299057
"2L",56250,"2:8",0.33712947
"2L",56750,"2:8",0.287991146666667
"2L",57250,"2:8",0.162641795
"2L",58250,"2:8",0.157475176666667
"2L",58750,"2:8",0.15171931
"2L",59750,"2:8",0.13932687
"2L",60250,"2:8",0.0103959666666667
"2L",61250,"2:8",0.006233195
"2L",62250,"2:8",0.231319823333333
"2L",62750,"2:8",0.08192193
"2L",63250,"2:8",0
"2L",63750,"2:8",0.256291156666667
"2L",65250,"2:8",0.103327973333333
"2L",65750,"2:8",0
"2L",66250,"2:8",0.0111952766666667
"2L",66750,"2:8",0
"2L",67250,"2:8",0.23263015
"2L",67750,"2:8",0.109914296666667
"2L",68250,"2:8",0.0128019866666667
"2L",68750,"2:8",0.101549923333333
"2L",69250,"2:8",0
"2L",69750,"2:8",0
"2L",70250,"2:8",0
"2L",70750,"2:8",0.0425499
"2L",71250,"2:8",0.09292724
"2L",72250,"2:8",0.12242095
"2L",72750,"2:8",0.108345945
