"chr","window","Comp","meanFst"
"2L",5750,"4:8",0.08412992
"2L",6250,"4:8",0.0108532633333333
"2L",6750,"4:8",0.00519026666666667
"2L",7250,"4:8",0.00437248
"2L",7750,"4:8",0.012161065
"2L",8250,"4:8",0.02419425
"2L",8750,"4:8",0.010350975
"2L",9250,"4:8",0.104912896666667
"2L",9750,"4:8",0.14712639
"2L",10250,"4:8",0.02587503
"2L",11750,"4:8",0.0158668033333333
"2L",12250,"4:8",0.014603955
"2L",12750,"4:8",0
"2L",13750,"4:8",0.06823963
"2L",14250,"4:8",0.008
"2L",14750,"4:8",0
"2L",15250,"4:8",0
"2L",15750,"4:8",0.0679950933333333
"2L",18250,"4:8",0.02265166
"2L",18750,"4:8",0.024535
"2L",19250,"4:8",0.0467174633333333
"2L",22250,"4:8",0.0045897
"2L",22750,"4:8",0
"2L",23250,"4:8",0
"2L",23750,"4:8",0
"2L",24250,"4:8",0.07355189
"2L",24750,"4:8",0.00690467333333333
"2L",25250,"4:8",0.10353086
"2L",25750,"4:8",0.019332555
"2L",26250,"4:8",0.00612804666666667
"2L",27250,"4:8",0.11678615
"2L",27750,"4:8",0
"2L",28250,"4:8",0.055443485
"2L",28750,"4:8",0.020481165
"2L",29250,"4:8",0.0230399933333333
"2L",29750,"4:8",0
"2L",30250,"4:8",0
"2L",30750,"4:8",0
"2L",31250,"4:8",0.007611135
"2L",31750,"4:8",0
"2L",32250,"4:8",0.032230375
"2L",32750,"4:8",0
"2L",33250,"4:8",0.0872348066666667
"2L",33750,"4:8",0.00888289333333333
"2L",34250,"4:8",0.00802372
"2L",34750,"4:8",0.037074015
"2L",35250,"4:8",0.024196345
"2L",36250,"4:8",0.005040275
"2L",36750,"4:8",0.019318095
"2L",37250,"4:8",0
"2L",37750,"4:8",0.02133643
"2L",38250,"4:8",0
"2L",40250,"4:8",0
"2L",40750,"4:8",0.04320034
"2L",41250,"4:8",0.02139257
"2L",41750,"4:8",0.020132455
"2L",43250,"4:8",0.010496835
"2L",44250,"4:8",0.00516796
"2L",45250,"4:8",0.06181201
"2L",45750,"4:8",0.0447237633333333
"2L",46750,"4:8",0.00353617
"2L",53250,"4:8",0
"2L",53750,"4:8",0.007042255
"2L",55250,"4:8",0.0391479633333333
"2L",56250,"4:8",0.001103275
"2L",56750,"4:8",0.00206285
"2L",57250,"4:8",0.04319296
"2L",58250,"4:8",0.00726751333333333
"2L",58750,"4:8",0.04314253
"2L",59750,"4:8",0.016976415
"2L",60250,"4:8",0.00547949333333333
"2L",61250,"4:8",0.09812496
"2L",62250,"4:8",0.00994663666666667
"2L",62750,"4:8",0.18285721
"2L",63250,"4:8",0
"2L",63750,"4:8",0.0936144433333333
"2L",65250,"4:8",0.0247772666666667
"2L",65750,"4:8",0
"2L",66250,"4:8",0.0570973766666667
"2L",66750,"4:8",0.100304405
"2L",67250,"4:8",0.1738095
"2L",67750,"4:8",0.134638623333333
"2L",68250,"4:8",0.0905651033333333
"2L",68750,"4:8",0.04273133
"2L",69250,"4:8",0
"2L",69750,"4:8",0
"2L",70250,"4:8",0
"2L",70750,"4:8",0.01308054
"2L",71250,"4:8",0.07536092
"2L",72250,"4:8",0.0322489
"2L",72750,"4:8",0.08374992
"2L",73750,"4:8",0.0330264266666667
"2L",74250,"4:8",0.04256187
"2L",74750,"4:8",0
"2L",75250,"4:8",0.01473684
"2L",75750,"4:8",0
"2L",76250,"4:8",0.0255549333333333
