"chr","window","Comp","meanFst"
"2L",5750,"4:11",0.0296293
"2L",6250,"4:11",0.00892334666666667
"2L",6750,"4:11",0.0271970533333333
"2L",7250,"4:11",0.015996865
"2L",7750,"4:11",0.020095335
"2L",8250,"4:11",0.04666765
"2L",8750,"4:11",0.0139872
"2L",9250,"4:11",0.0123899433333333
"2L",9750,"4:11",0.010782355
"2L",10250,"4:11",0.00650489333333333
"2L",11750,"4:11",0
"2L",12250,"4:11",0.008539775
"2L",12750,"4:11",0
"2L",13750,"4:11",0.02078288
"2L",14250,"4:11",0
"2L",14750,"4:11",0
"2L",15250,"4:11",0
"2L",15750,"4:11",0.01392589
"2L",18250,"4:11",0.00616318
"2L",18750,"4:11",0.02816349
"2L",19250,"4:11",0.0129402833333333
"2L",22250,"4:11",0.0132121433333333
"2L",22750,"4:11",0.031026845
"2L",23250,"4:11",0
"2L",23750,"4:11",0
"2L",24250,"4:11",0.00167791
"2L",24750,"4:11",0.00823126666666667
"2L",25250,"4:11",0
"2L",25750,"4:11",0.087605495
"2L",26250,"4:11",0
"2L",27250,"4:11",0.00886465
"2L",27750,"4:11",0
"2L",28250,"4:11",0.015526515
"2L",28750,"4:11",0.005057845
"2L",29250,"4:11",0.0133404766666667
"2L",29750,"4:11",0
"2L",30250,"4:11",0
"2L",30750,"4:11",0
"2L",31250,"4:11",0.012220855
"2L",31750,"4:11",0
"2L",32250,"4:11",0.00698801
"2L",32750,"4:11",0
"2L",33250,"4:11",0.0162584233333333
"2L",33750,"4:11",0.0210417733333333
"2L",34250,"4:11",0.03350078
"2L",34750,"4:11",0.043748345
"2L",35250,"4:11",0.001529525
"2L",36250,"4:11",0.020959775
"2L",36750,"4:11",0.00355394
"2L",37250,"4:11",0
"2L",37750,"4:11",0.005567535
"2L",38250,"4:11",0
"2L",40250,"4:11",0.0412736933333333
"2L",40750,"4:11",0.0114209166666667
"2L",41250,"4:11",0.0295186
"2L",41750,"4:11",0.01143694
"2L",43250,"4:11",0.020922165
"2L",44250,"4:11",0.01421353
"2L",45250,"4:11",0.00542077666666667
"2L",45750,"4:11",0.02424963
"2L",46750,"4:11",0.00427416
"2L",53250,"4:11",0
"2L",53750,"4:11",0.001025195
"2L",55250,"4:11",0.01768106
"2L",56250,"4:11",0.005276285
"2L",56750,"4:11",0.0279683066666667
"2L",57250,"4:11",0.014629635
"2L",58250,"4:11",0.0139057566666667
"2L",58750,"4:11",0.009670075
"2L",59750,"4:11",0.03651585
"2L",60250,"4:11",0
"2L",61250,"4:11",0.05177741
"2L",62250,"4:11",0.0244215
"2L",62750,"4:11",0.003542
"2L",63250,"4:11",0
"2L",63750,"4:11",0.0238571033333333
"2L",65250,"4:11",0.02124331
"2L",65750,"4:11",0
"2L",66250,"4:11",0.0283720066666667
"2L",66750,"4:11",0.00827625
"2L",67250,"4:11",0.0259581733333333
"2L",67750,"4:11",0.0101505566666667
"2L",68250,"4:11",0.0407927633333333
"2L",68750,"4:11",0
"2L",69250,"4:11",0
"2L",69750,"4:11",0
"2L",70250,"4:11",0
"2L",70750,"4:11",0.007604365
"2L",71250,"4:11",0.01240718
"2L",72250,"4:11",0.02902123
"2L",72750,"4:11",0
"2L",73750,"4:11",0.0156616
"2L",74250,"4:11",0.03861812
"2L",74750,"4:11",0.01773661
"2L",75250,"4:11",0.0111481633333333
"2L",75750,"4:11",0
"2L",76250,"4:11",0.01142161
"2L",76750,"4:11",0.01113325
"2L",77250,"4:11",0.009418765
"2L",77750,"4:11",0
"2L",79250,"4:11",0.0176882
"2L",81250,"4:11",0.00893578333333333
"2L",81750,"4:11",0.0228085233333333
"2L",82750,"4:11",0.00970148
"2L",83750,"4:11",0
"2L",84250,"4:11",0.037814265
"2L",84750,"4:11",0.04703398
"2L",85250,"4:11",0
"2L",85750,"4:11",0.0270658366666667
"2L",86750,"4:11",0.00861669333333333
"2L",87250,"4:11",0.09527131
"2L",87750,"4:11",0.00746044666666667
"2L",89250,"4:11",0.00313686
"2L",90250,"4:11",0.0281408533333333
"2L",90750,"4:11",0.0165495666666667
"2L",91250,"4:11",0.01377905
"2L",92250,"4:11",0.0127501266666667
"2L",93250,"4:11",0
"2L",95250,"4:11",0.0147950233333333
"2L",95750,"4:11",0
"2L",96250,"4:11",0
"2L",96750,"4:11",0
"2L",97250,"4:11",0
"2L",97750,"4:11",0.0361626133333333
"2L",98250,"4:11",0
"2L",98750,"4:11",0.014051605
"2L",99250,"4:11",0.0159298266666667
"2L",99750,"4:11",0.00472695
"2L",100250,"4:11",0.0171122233333333
"2L",100750,"4:11",0
"2L",101250,"4:11",0
"2L",101750,"4:11",0.05085712
"2L",102250,"4:11",0.0181435966666667
"2L",102750,"4:11",0.003047635
"2L",103250,"4:11",0.0220874866666667
"2L",103750,"4:11",0.013110255
"2L",104250,"4:11",0.0166107366666667
"2L",104750,"4:11",0.01006394
"2L",105250,"4:11",0
"2L",105750,"4:11",0.015420775
"2L",106250,"4:11",0.012673555
"2L",106750,"4:11",0.01313852
"2L",107750,"4:11",0.003664585
"2L",108250,"4:11",0.00923906
"2L",108750,"4:11",0
"2L",109250,"4:11",0.02686106
"2L",109750,"4:11",0
"2L",110250,"4:11",0.003920545
"2L",110750,"4:11",0.0340456733333333
"2L",111250,"4:11",0.01208346
"2L",111750,"4:11",0
"2L",112750,"4:11",0.02626747
"2L",113750,"4:11",0
"2L",114250,"4:11",0.0152209766666667
"2L",114750,"4:11",0.03843697
"2L",115750,"4:11",0.024246355
"2L",116250,"4:11",0.0266947266666667
"2L",117250,"4:11",0.0109368033333333
"2L",117750,"4:11",0.0421921
"2L",118250,"4:11",0
"2L",118750,"4:11",0.017606835
"2L",119250,"4:11",0
"2L",119750,"4:11",0.0116708266666667
"2L",120250,"4:11",0.0190162166666667
"2L",121250,"4:11",0
"2L",122250,"4:11",0
"2L",122750,"4:11",0.02067198
"2L",123250,"4:11",0.04744972
"2L",123750,"4:11",0.0630381666666667
"2L",124250,"4:11",0
"2L",124750,"4:11",0.05207406
"2L",125750,"4:11",0.02910412
"2L",126750,"4:11",0.008717355
"2L",127250,"4:11",0.0103782633333333
"2L",127750,"4:11",0.0213128433333333
"2L",128750,"4:11",0.01593891
"2L",129250,"4:11",0.0480851633333333
"2L",129750,"4:11",0.00870677
"2L",130250,"4:11",0.0153631866666667
"2L",130750,"4:11",0.0251100833333333
"2L",131250,"4:11",0.0259923
"2L",131750,"4:11",0
"2L",132250,"4:11",0.0249019033333333
"2L",132750,"4:11",0.026470445
"2L",133250,"4:11",0
"2L",133750,"4:11",0
"2L",134250,"4:11",0
"2L",135250,"4:11",0.0161640666666667
"2L",135750,"4:11",0.01608596
"2L",137750,"4:11",0.0352269633333333
"2L",139250,"4:11",0.00626389666666667
"2L",139750,"4:11",0.0552139066666667
"2L",140250,"4:11",0
"2L",140750,"4:11",0.006985975
"2L",141250,"4:11",0
"2L",141750,"4:11",0.0102882133333333
"2L",142250,"4:11",0
"2L",142750,"4:11",0.01495556
"2L",143250,"4:11",0
"2L",143750,"4:11",0.02821529
"2L",144250,"4:11",0.024106645
"2L",144750,"4:11",0
"2L",145250,"4:11",0
"2L",145750,"4:11",0.012725425
"2L",146750,"4:11",0.00520828
"2L",147750,"4:11",0.0139756266666667
"2L",148250,"4:11",0.01652713
"2L",148750,"4:11",0
"2L",149250,"4:11",0.00727217333333333
"2L",149750,"4:11",0.0179469833333333
"2L",150750,"4:11",0.0308915366666667
"2L",151250,"4:11",0.00448328
"2L",151750,"4:11",0.0070011
"2L",152250,"4:11",0
"2L",152750,"4:11",0.009229225
"2L",153250,"4:11",0.00819729
"2L",153750,"4:11",0.036527375
"2L",154250,"4:11",0.0138620166666667
"2L",154750,"4:11",0
"2L",155250,"4:11",0
"2L",155750,"4:11",0.01859383
"2L",156250,"4:11",0.02630488
"2L",156750,"4:11",0.00490451
"2L",157250,"4:11",0
"2L",157750,"4:11",0.0144217366666667
"2L",158250,"4:11",0
"2L",158750,"4:11",0.0157551333333333
"2L",159750,"4:11",0.0158186833333333
"2L",160250,"4:11",0.00655941
"2L",161250,"4:11",0.022213675
"2L",161750,"4:11",0.04191456
"2L",163250,"4:11",0.09158392
"2L",163750,"4:11",0.05058999
"2L",164250,"4:11",0
"2L",165250,"4:11",0.01514647
"2L",166250,"4:11",0.0204277766666667
"2L",166750,"4:11",0
"2L",167250,"4:11",0.0156758233333333
"2L",167750,"4:11",0
"2L",168250,"4:11",0.00769335333333333
"2L",169250,"4:11",0
"2L",173250,"4:11",0.0562176
"2L",174250,"4:11",0.02442356
"2L",175750,"4:11",0
"2L",176750,"4:11",0.00504539666666667
"2L",177250,"4:11",0.007743775
"2L",178250,"4:11",0.06647873
"2L",178750,"4:11",0.00494924
"2L",179250,"4:11",0
"2L",179750,"4:11",0.0184485966666667
"2L",180750,"4:11",0
"2L",184250,"4:11",0
"2L",184750,"4:11",0.019931665
"2L",185250,"4:11",0.0168499133333333
"2L",185750,"4:11",0
"2L",186250,"4:11",0.0245212266666667
"2L",186750,"4:11",0
"2L",187750,"4:11",0.01816823
"2L",188250,"4:11",0
"2L",188750,"4:11",0
"2L",189250,"4:11",0
"2L",189750,"4:11",0.03411784
"2L",190250,"4:11",0
"2L",190750,"4:11",0.06644125
"2L",191250,"4:11",0
"2L",191750,"4:11",0
"2L",192250,"4:11",0.008990375
"2L",192750,"4:11",0
"2L",193250,"4:11",0.04172954
"2L",193750,"4:11",0
"2L",194250,"4:11",0
"2L",194750,"4:11",0.01265563
"2L",195250,"4:11",0.015528545
"2L",195750,"4:11",0
"2L",196250,"4:11",0
"2L",196750,"4:11",0.00611456
"2L",197250,"4:11",0.0248103566666667
"2L",197750,"4:11",0.02618557
"2L",198250,"4:11",0.029813305
"2L",198750,"4:11",0.0368153066666667
"2L",199250,"4:11",0
"2L",200250,"4:11",0.00371515
"2L",200750,"4:11",0
"2L",201250,"4:11",0
"2L",201750,"4:11",0
"2L",202250,"4:11",0
"2L",204250,"4:11",0
"2L",204750,"4:11",0.01315034
"2L",205250,"4:11",0.007435895
"2L",205750,"4:11",0.01392102
"2L",206250,"4:11",0
"2L",206750,"4:11",0
"2L",207250,"4:11",0.0400516366666667
"2L",207750,"4:11",0.019410145
"2L",208250,"4:11",0.052783925
"2L",208750,"4:11",0.003022115
"2L",209250,"4:11",0.02250493
"2L",209750,"4:11",0.0227335733333333
"2L",211750,"4:11",0
"2L",212250,"4:11",0.00528434
"2L",212750,"4:11",0
"2L",213250,"4:11",0.01261273
"2L",213750,"4:11",0.01387155
"2L",214250,"4:11",0.05234287
"2L",215750,"4:11",0.020461295
"2L",216250,"4:11",0.00832542333333333
"2L",216750,"4:11",0.004896365
"2L",217250,"4:11",0.00980864333333333
"2L",217750,"4:11",0.0106454833333333
"2L",218250,"4:11",0.001778135
"2L",219250,"4:11",0.0158225866666667
"2L",219750,"4:11",0
"2L",221750,"4:11",0
"2L",222250,"4:11",0.0196174366666667
"2L",223250,"4:11",0.02642552
"2L",223750,"4:11",0.0215433
"2L",224250,"4:11",0.0219632766666667
"2L",225250,"4:11",0.004210555
"2L",226250,"4:11",0.018654725
"2L",226750,"4:11",0.00853368
"2L",227250,"4:11",0.002323365
"2L",227750,"4:11",0.0195431266666667
"2L",228250,"4:11",0.0288723533333333
"2L",228750,"4:11",0.0213863833333333
"2L",229250,"4:11",0.011423445
"2L",230750,"4:11",0
"2L",231750,"4:11",0.0121888333333333
"2L",232250,"4:11",0.0144266766666667
"2L",232750,"4:11",0.004674725
"2L",233250,"4:11",0.08866452
"2L",233750,"4:11",0.00387186
"2L",234750,"4:11",0.0183977133333333
"2L",235250,"4:11",0
"2L",235750,"4:11",0.02734911
"2L",236250,"4:11",0
"2L",236750,"4:11",0.0210715366666667
"2L",237250,"4:11",0
"2L",237750,"4:11",0
"2L",238250,"4:11",0.0172891566666667
"2L",238750,"4:11",0
"2L",239250,"4:11",0.010673735
"2L",239750,"4:11",0.05935137
"2L",240250,"4:11",0
"2L",240750,"4:11",0.018005435
"2L",241250,"4:11",0.02152631
"2L",241750,"4:11",0.02183932
"2L",242250,"4:11",0.015925785
"2L",243250,"4:11",0.022830375
"2L",243750,"4:11",0.00708241
"2L",245750,"4:11",0
"2L",246250,"4:11",0.01283308
"2L",247250,"4:11",0
"2L",247750,"4:11",0.00879745333333333
"2L",248750,"4:11",0.03129378
"2L",249750,"4:11",0
"2L",250250,"4:11",0
"2L",250750,"4:11",0.0173471966666667
"2L",251750,"4:11",0
"2L",252750,"4:11",0
"2L",253250,"4:11",0
"2L",253750,"4:11",0.006904785
"2L",254250,"4:11",0.02639442
"2L",254750,"4:11",0.055603405
"2L",255750,"4:11",0.0120960233333333
"2L",256250,"4:11",0.0227404666666667
"2L",257250,"4:11",0.0514733633333333
"2L",258250,"4:11",0.01122187
"2L",258750,"4:11",0.08805811
