"chr","window","Comp","meanFst"
"2L",5750,"2:4",0.04782017
"2L",6250,"2:4",0.06946782
"2L",6750,"2:4",0.00974497666666667
"2L",7250,"2:4",0.18436926
"2L",7750,"2:4",0.18659614
"2L",8250,"2:4",0.383432716666667
"2L",8750,"2:4",0.365955435
"2L",9250,"2:4",0.0203025233333333
"2L",9750,"2:4",0.15284525
"2L",10250,"2:4",0.11096673
"2L",11750,"2:4",0
"2L",12250,"2:4",0.161423085
"2L",12750,"2:4",0
"2L",13750,"2:4",0.0500830933333333
"2L",14250,"2:4",0
"2L",14750,"2:4",0
"2L",15250,"2:4",0
"2L",15750,"2:4",0.11250559
"2L",18250,"2:4",0.16084604
"2L",18750,"2:4",0.13719277
"2L",19250,"2:4",0.0238137533333333
"2L",22250,"2:4",0.20739494
"2L",22750,"2:4",0
"2L",23250,"2:4",0
"2L",23750,"2:4",0
"2L",24250,"2:4",0.0213439
"2L",24750,"2:4",0.132048843333333
"2L",25250,"2:4",0.2
"2L",25750,"2:4",0.134541245
"2L",26250,"2:4",0
"2L",27250,"2:4",0.005196085
"2L",27750,"2:4",0
"2L",28250,"2:4",0.148613625
"2L",28750,"2:4",0.041999855
"2L",29250,"2:4",0.0317466266666667
"2L",29750,"2:4",0
"2L",30250,"2:4",0
"2L",30750,"2:4",0
"2L",31250,"2:4",0.203396725
"2L",31750,"2:4",0
"2L",32250,"2:4",0.03254859
"2L",32750,"2:4",0
"2L",33250,"2:4",0.0510823
"2L",33750,"2:4",0.01103956
"2L",34250,"2:4",0
"2L",34750,"2:4",0.17227274
"2L",35250,"2:4",0.021230885
"2L",36250,"2:4",0.124003785
"2L",36750,"2:4",0.05732991
"2L",37250,"2:4",0
"2L",37750,"2:4",0.13333907
"2L",38250,"2:4",0
"2L",40250,"2:4",0
"2L",40750,"2:4",0.04349865
"2L",41250,"2:4",0.25197379
"2L",41750,"2:4",0.094629175
"2L",43250,"2:4",0.17384856
"2L",44250,"2:4",0.0097617
"2L",45250,"2:4",0.0382230633333333
"2L",45750,"2:4",0.0288869666666667
"2L",46750,"2:4",0.13926914
"2L",53250,"2:4",0
"2L",53750,"2:4",0.00857208
"2L",55250,"2:4",0.157313586666667
"2L",56250,"2:4",0.35776911
"2L",56750,"2:4",0.314104796666667
"2L",57250,"2:4",0.05338353
"2L",58250,"2:4",0.190316643333333
"2L",58750,"2:4",0.071085365
"2L",59750,"2:4",0.226931705
"2L",60250,"2:4",0
"2L",61250,"2:4",0.134996885
"2L",62250,"2:4",0.19977317
"2L",62750,"2:4",0.2066514
"2L",63250,"2:4",0
"2L",63750,"2:4",0.151197906666667
"2L",65250,"2:4",0.14195705
"2L",65750,"2:4",0
"2L",66250,"2:4",0.0984606733333333
"2L",66750,"2:4",0.10101017
"2L",67250,"2:4",0.348055803333333
"2L",67750,"2:4",0.191217073333333
"2L",68250,"2:4",0.13269683
"2L",68750,"2:4",0.190964356666667
"2L",69250,"2:4",0
"2L",69750,"2:4",0
"2L",70250,"2:4",0
"2L",70750,"2:4",0.01906593
"2L",71250,"2:4",0.00740566
"2L",72250,"2:4",0.07278959
"2L",72750,"2:4",0.27328316
"2L",73750,"2:4",0.123033063333333
"2L",74250,"2:4",0.1558327
"2L",74750,"2:4",0
"2L",75250,"2:4",0.02079703
"2L",75750,"2:4",0
"2L",76250,"2:4",0.209832253333333
"2L",76750,"2:4",0.01068702
"2L",77250,"2:4",0.014472455
"2L",77750,"2:4",0
"2L",79250,"2:4",0.30423669
"2L",81250,"2:4",0.02168019
"2L",81750,"2:4",0.15361136
"2L",82750,"2:4",0.250252363333333
"2L",83750,"2:4",0
"2L",84250,"2:4",0.66758018
"2L",84750,"2:4",0.49633135
"2L",85250,"2:4",0
"2L",85750,"2:4",0.253561253333333
"2L",86750,"2:4",0.0140950733333333
"2L",87250,"2:4",0.476339546666667
"2L",87750,"2:4",0.08771617
"2L",89250,"2:4",0.028793925
"2L",90250,"2:4",0.19320434
"2L",90750,"2:4",0.16816848
"2L",91250,"2:4",0.16897151
"2L",92250,"2:4",0.180952456666667
"2L",93250,"2:4",0
"2L",95250,"2:4",0.29969387
"2L",95750,"2:4",0
"2L",96250,"2:4",0
"2L",96750,"2:4",0
"2L",97250,"2:4",0
"2L",97750,"2:4",0.175606583333333
"2L",98250,"2:4",0
"2L",98750,"2:4",0
"2L",99250,"2:4",0.180001713333333
"2L",99750,"2:4",0
"2L",100250,"2:4",0.00761948333333333
"2L",100750,"2:4",0
"2L",101250,"2:4",0
"2L",101750,"2:4",0.265769566666667
"2L",102250,"2:4",0.0122437466666667
"2L",102750,"2:4",0.14360267
"2L",103250,"2:4",0
"2L",103750,"2:4",0
"2L",104250,"2:4",0.134727693333333
"2L",104750,"2:4",0.32815382
"2L",105250,"2:4",0
"2L",105750,"2:4",0
"2L",106250,"2:4",0.195223775
"2L",106750,"2:4",0
"2L",107750,"2:4",0.208230505
"2L",108250,"2:4",0.00970874
"2L",108750,"2:4",0
"2L",109250,"2:4",0.0060565
"2L",109750,"2:4",0
"2L",110250,"2:4",0.31382674
"2L",110750,"2:4",0.12903983
"2L",111250,"2:4",0.04284167
"2L",111750,"2:4",0
"2L",112750,"2:4",0.28979196
"2L",113750,"2:4",0
"2L",114250,"2:4",0.212083413333333
"2L",114750,"2:4",0.347113335
"2L",115750,"2:4",0
"2L",116250,"2:4",0
"2L",117250,"2:4",0
"2L",117750,"2:4",0.190413995
