"chr","window","Comp","meanFst"
"2L",5750,"4:7",0.09506664
"2L",6250,"4:7",0.0374022333333333
"2L",6750,"4:7",0.0662791833333333
"2L",7250,"4:7",0.003685615
"2L",7750,"4:7",0.04691399
"2L",8250,"4:7",0.104268236666667
"2L",8750,"4:7",0.06405818
"2L",9250,"4:7",0.122423516666667
"2L",9750,"4:7",0.07797022
"2L",10250,"4:7",0.109487713333333
"2L",11750,"4:7",0.0601239366666667
"2L",12250,"4:7",0.021705805
"2L",12750,"4:7",0
"2L",13750,"4:7",0.09056308
"2L",14250,"4:7",0.06391418
"2L",14750,"4:7",0
"2L",15250,"4:7",0
"2L",15750,"4:7",0.141900626666667
"2L",18250,"4:7",0.01392184
"2L",18750,"4:7",0.07522685
"2L",19250,"4:7",0.09595813
"2L",22250,"4:7",0.00834147
"2L",22750,"4:7",0
"2L",23250,"4:7",0
"2L",23750,"4:7",0
"2L",24250,"4:7",0.11641419
"2L",24750,"4:7",0.0331604
"2L",25250,"4:7",0
"2L",25750,"4:7",0.0365379
"2L",26250,"4:7",0.08312547
"2L",27250,"4:7",0.11792013
"2L",27750,"4:7",0
"2L",28250,"4:7",0.081845835
"2L",28750,"4:7",0.02178745
"2L",29250,"4:7",0.0727467
"2L",29750,"4:7",0
"2L",30250,"4:7",0
"2L",30750,"4:7",0
"2L",31250,"4:7",0.026159825
"2L",31750,"4:7",0
"2L",32250,"4:7",0.080357045
"2L",32750,"4:7",0
"2L",33250,"4:7",0.0427379133333333
"2L",33750,"4:7",0.00963464666666667
"2L",34250,"4:7",0.02069615
"2L",34750,"4:7",0.128468845
"2L",35250,"4:7",0.089817785
"2L",36250,"4:7",0.05390215
"2L",36750,"4:7",0.04336711
"2L",37250,"4:7",0
"2L",37750,"4:7",0.09693432
"2L",38250,"4:7",0
"2L",40250,"4:7",0
"2L",40750,"4:7",0.0879194966666667
"2L",41250,"4:7",0.049506625
"2L",41750,"4:7",0.025670305
"2L",43250,"4:7",0.04511543
"2L",44250,"4:7",0.00516796
"2L",45250,"4:7",0.0630068866666667
"2L",45750,"4:7",0.0997745033333333
"2L",46750,"4:7",0.05721686
"2L",53250,"4:7",0
"2L",53750,"4:7",0.007140045
"2L",55250,"4:7",0.0843916
"2L",56250,"4:7",0.00196108
"2L",56750,"4:7",0.0599817133333333
"2L",57250,"4:7",0.08037913
"2L",58250,"4:7",0.117582003333333
"2L",58750,"4:7",0.02790878
"2L",59750,"4:7",0.225038375
"2L",60250,"4:7",0.0821776133333333
"2L",61250,"4:7",0.13071317
"2L",62250,"4:7",0.03193042
"2L",62750,"4:7",0.09396963
"2L",63250,"4:7",0
"2L",63750,"4:7",0.0851434
"2L",65250,"4:7",0.0942590233333333
"2L",65750,"4:7",0
"2L",66250,"4:7",0.206764473333333
"2L",66750,"4:7",0.08195845
"2L",67250,"4:7",0.142907916666667
"2L",67750,"4:7",0.0954924933333333
"2L",68250,"4:7",0.0463352233333333
"2L",68750,"4:7",0
"2L",69250,"4:7",0
"2L",69750,"4:7",0
"2L",70250,"4:7",0
"2L",70750,"4:7",0.061260855
"2L",71250,"4:7",0.0755612733333333
"2L",72250,"4:7",0.07287107
"2L",72750,"4:7",0
"2L",73750,"4:7",0.02010257
"2L",74250,"4:7",0.111015916666667
"2L",74750,"4:7",0
"2L",75250,"4:7",0.01724765
"2L",75750,"4:7",0
"2L",76250,"4:7",0.115206926666667
"2L",76750,"4:7",0.00763359
"2L",77250,"4:7",0.00980392
"2L",77750,"4:7",0
"2L",79250,"4:7",0.02515067
"2L",81250,"4:7",0.0108870066666667
"2L",81750,"4:7",0.0374938166666667
"2L",82750,"4:7",0.0728578533333333
"2L",83750,"4:7",0
"2L",84250,"4:7",0.106049995
"2L",84750,"4:7",0.06696051
"2L",85250,"4:7",0
"2L",85750,"4:7",0.07704038
"2L",86750,"4:7",0.06512735
"2L",87250,"4:7",0.19311802
"2L",87750,"4:7",0.0557107866666667
"2L",89250,"4:7",0.041466205
"2L",90250,"4:7",0.0336826933333333
"2L",90750,"4:7",0.03102565
"2L",91250,"4:7",0.04163109
"2L",92250,"4:7",0.0326240733333333
"2L",93250,"4:7",0
"2L",95250,"4:7",0.0263792933333333
"2L",95750,"4:7",0
"2L",96250,"4:7",0.08396947
"2L",96750,"4:7",0
"2L",97250,"4:7",0
"2L",97750,"4:7",0.0923562066666667
"2L",98250,"4:7",0.048219335
"2L",98750,"4:7",0.06397071
"2L",99250,"4:7",0.0493082066666667
"2L",99750,"4:7",0.05785124
"2L",100250,"4:7",0.09361768
"2L",100750,"4:7",0.0689441266666667
"2L",101250,"4:7",0
"2L",101750,"4:7",0.0876249533333333
"2L",102250,"4:7",0.0935068033333333
"2L",102750,"4:7",0.023799315
"2L",103250,"4:7",0.104286813333333
"2L",103750,"4:7",0.08193439
"2L",104250,"4:7",0.1255035
"2L",104750,"4:7",0.049643505
"2L",105250,"4:7",0
"2L",105750,"4:7",0.065106935
"2L",106250,"4:7",0.155104175
"2L",106750,"4:7",0.066074075
"2L",107750,"4:7",0.035245965
"2L",108250,"4:7",0.047952405
"2L",108750,"4:7",0.08718361
"2L",109250,"4:7",0.06876798
"2L",109750,"4:7",0.0935946533333333
"2L",110250,"4:7",0.037333255
"2L",110750,"4:7",0.0853267366666667
"2L",111250,"4:7",0.0345290866666667
"2L",111750,"4:7",0
"2L",112750,"4:7",0.024895305
"2L",113750,"4:7",0
"2L",114250,"4:7",0.14054591
"2L",114750,"4:7",0.07901102
"2L",115750,"4:7",0.05050375
"2L",116250,"4:7",0.0715401866666667
"2L",117250,"4:7",0.0805004
"2L",117750,"4:7",0.1195928
"2L",118250,"4:7",0
"2L",118750,"4:7",0.07458897
"2L",119250,"4:7",0
"2L",119750,"4:7",0.0372647
"2L",120250,"4:7",0
"2L",121250,"4:7",0.0995584266666667
"2L",122250,"4:7",0
"2L",122750,"4:7",0.07164707
"2L",123250,"4:7",0.0399527333333333
"2L",123750,"4:7",0.0727659233333333
"2L",124250,"4:7",0
"2L",124750,"4:7",0.113181216666667
"2L",125750,"4:7",0.01443773
"2L",126750,"4:7",0.026262555
"2L",127250,"4:7",0.0421708566666667
"2L",127750,"4:7",0.0708736166666667
"2L",128750,"4:7",0
"2L",129250,"4:7",0.0621222866666667
"2L",129750,"4:7",0.05912451
"2L",130250,"4:7",0.0422892866666667
"2L",130750,"4:7",0.119117433333333
"2L",131250,"4:7",0.09019687
"2L",131750,"4:7",0
"2L",132250,"4:7",0.0264642033333333
"2L",132750,"4:7",0.05162336
"2L",133250,"4:7",0
"2L",133750,"4:7",0
"2L",134250,"4:7",0
"2L",135250,"4:7",0.03859292
"2L",135750,"4:7",0.0355837833333333
"2L",137750,"4:7",0.0595695633333333
"2L",139250,"4:7",0.04602898
"2L",139750,"4:7",0.20849588
"2L",140250,"4:7",0.0658573166666667
"2L",140750,"4:7",0.067382765
"2L",141250,"4:7",0
"2L",141750,"4:7",0.0146263066666667
"2L",142250,"4:7",0
"2L",142750,"4:7",0.09578456
"2L",143250,"4:7",0.0121081433333333
"2L",143750,"4:7",0.0533480933333333
"2L",144250,"4:7",0.07588067
"2L",144750,"4:7",0
"2L",145250,"4:7",0
"2L",145750,"4:7",0.06818182
"2L",146750,"4:7",0.084733045
"2L",147750,"4:7",0.02175254
"2L",148250,"4:7",0.102006275
"2L",148750,"4:7",0.06074922
"2L",149250,"4:7",0.02839362
"2L",149750,"4:7",0.04598131
"2L",150750,"4:7",0.04578704
"2L",151250,"4:7",0.026728905
"2L",151750,"4:7",0.047862645
"2L",152250,"4:7",0
"2L",152750,"4:7",0.01653492
"2L",153250,"4:7",0.05638914
"2L",153750,"4:7",0.09936838
"2L",154250,"4:7",0.0852253266666667
"2L",154750,"4:7",0.04424232
"2L",155250,"4:7",0
"2L",155750,"4:7",0.02349542
"2L",156250,"4:7",0
"2L",156750,"4:7",0.02100769
"2L",157250,"4:7",0
"2L",157750,"4:7",0.0199917133333333
"2L",158250,"4:7",0
"2L",158750,"4:7",0.01736391
"2L",159750,"4:7",0.0297941466666667
"2L",160250,"4:7",0.0531989266666667
"2L",161250,"4:7",0.01043109
"2L",161750,"4:7",0.0259584333333333
"2L",163250,"4:7",0.16951726
"2L",163750,"4:7",0.0372384466666667
"2L",164250,"4:7",0.0459770133333333
"2L",165250,"4:7",0
"2L",166250,"4:7",0
"2L",166750,"4:7",0
"2L",167250,"4:7",0.023527
"2L",167750,"4:7",0.0607282333333333
"2L",168250,"4:7",0.0390739
"2L",169250,"4:7",0.0658585566666667
"2L",173250,"4:7",0.153172713333333
"2L",174250,"4:7",0.03133541
"2L",175750,"4:7",0
"2L",176750,"4:7",0.0202353266666667
"2L",177250,"4:7",0.01558391
"2L",178250,"4:7",0.0491617
"2L",178750,"4:7",0.00157887333333333
"2L",179250,"4:7",0
"2L",179750,"4:7",0.01733596
"2L",180750,"4:7",0.07678696
"2L",184250,"4:7",0
"2L",184750,"4:7",0.073251035
"2L",185250,"4:7",0.0644971366666667
"2L",185750,"4:7",0
"2L",186250,"4:7",0.0723334533333333
"2L",186750,"4:7",0
"2L",187750,"4:7",0.05581338
"2L",188250,"4:7",0.106575965
"2L",188750,"4:7",0
"2L",189250,"4:7",0
"2L",189750,"4:7",0.054211995
"2L",190250,"4:7",0.0661548333333333
"2L",190750,"4:7",0.101112566666667
"2L",191250,"4:7",0
"2L",191750,"4:7",0.03644501
"2L",192250,"4:7",0.03517557
"2L",192750,"4:7",0.04514326
"2L",193250,"4:7",0.083807285
"2L",193750,"4:7",0
"2L",194250,"4:7",0.06521739
"2L",194750,"4:7",0.055932005
"2L",195250,"4:7",0.06122449
"2L",195750,"4:7",0
"2L",196250,"4:7",0
"2L",196750,"4:7",0
"2L",197250,"4:7",0.05334141
"2L",197750,"4:7",0.0477748066666667
"2L",198250,"4:7",0.15246673
"2L",198750,"4:7",0.135590316666667
"2L",199250,"4:7",0
"2L",200250,"4:7",0.047687625
"2L",200750,"4:7",0.05617978
"2L",201250,"4:7",0
"2L",201750,"4:7",0
"2L",202250,"4:7",0
"2L",204250,"4:7",0.08196721
"2L",204750,"4:7",0.0340811066666667
"2L",205250,"4:7",0.08024177
"2L",205750,"4:7",0
"2L",206250,"4:7",0
"2L",206750,"4:7",0
"2L",207250,"4:7",0.106767593333333
"2L",207750,"4:7",0
"2L",208250,"4:7",0.035943485
"2L",208750,"4:7",0.06324747
"2L",209250,"4:7",0.128150645
"2L",209750,"4:7",0.08061181
"2L",211750,"4:7",0.0502513333333333
"2L",212250,"4:7",0.05262097
"2L",212750,"4:7",0
"2L",213250,"4:7",0.0240353
"2L",213750,"4:7",0.03797743
"2L",214250,"4:7",0.037167785
"2L",215750,"4:7",0.06504932
"2L",216250,"4:7",0.00494684
"2L",216750,"4:7",0.023124885
"2L",217250,"4:7",0.08426483
"2L",217750,"4:7",0.0113218433333333
"2L",218250,"4:7",0.0105694
"2L",219250,"4:7",0.06754578
"2L",219750,"4:7",0
"2L",221750,"4:7",0
"2L",222250,"4:7",0.0364338566666667
