"chr","window","Comp","meanFst"
"2L",5750,"8:9",0.05441521
"2L",6250,"8:9",0.0102460166666667
"2L",6750,"8:9",0.0845819733333333
"2L",7250,"8:9",0.25318157
"2L",7750,"8:9",0.111323265
"2L",8250,"8:9",0.15487125
"2L",8750,"8:9",0.175208875
"2L",9250,"8:9",0.118752903333333
"2L",9750,"8:9",0.054443875
"2L",10250,"8:9",0.02546823
"2L",11750,"8:9",0.00753064333333333
"2L",12250,"8:9",0.087318305
"2L",12750,"8:9",0
"2L",13750,"8:9",0.0777272666666667
"2L",14250,"8:9",0.008
"2L",14750,"8:9",0
"2L",15250,"8:9",0
"2L",15750,"8:9",0.0468409133333333
"2L",18250,"8:9",0.04346993
"2L",18750,"8:9",0.063027915
"2L",19250,"8:9",0.0492674633333333
"2L",22250,"8:9",0.0794108833333333
"2L",22750,"8:9",0.01503931
"2L",23250,"8:9",0
"2L",23750,"8:9",0
"2L",24250,"8:9",0.084054365
"2L",24750,"8:9",0.02466809
"2L",25250,"8:9",0.02051736
"2L",25750,"8:9",0.14820318
"2L",26250,"8:9",0.0048613
"2L",27250,"8:9",0.259812045
"2L",27750,"8:9",0.0668741233333333
"2L",28250,"8:9",0.02372555
"2L",28750,"8:9",0.012715445
"2L",29250,"8:9",0.0207636933333333
"2L",29750,"8:9",0
"2L",30250,"8:9",0
"2L",30750,"8:9",0
"2L",31250,"8:9",0.23644917
"2L",31750,"8:9",0
"2L",32250,"8:9",0.041676545
"2L",32750,"8:9",0
"2L",33250,"8:9",0.143993106666667
"2L",33750,"8:9",0.0213753933333333
"2L",34250,"8:9",0.01671327
"2L",34750,"8:9",0.18414112
"2L",35250,"8:9",0.018069195
"2L",36250,"8:9",0.04999902
"2L",36750,"8:9",0.05388562
"2L",37250,"8:9",0
"2L",37750,"8:9",0.025374815
"2L",38250,"8:9",0
"2L",40250,"8:9",0.0214623566666667
"2L",40750,"8:9",0.0429041566666667
"2L",41250,"8:9",0.12526915
"2L",41750,"8:9",0.19908185
"2L",43250,"8:9",0.11201659
"2L",44250,"8:9",0.0279764066666667
"2L",45250,"8:9",0.0480601733333333
"2L",45750,"8:9",0.05655389
"2L",46750,"8:9",0.080623535
"2L",53250,"8:9",0
"2L",53750,"8:9",0.00342857
"2L",55250,"8:9",0.02644577
"2L",56250,"8:9",0.12088722
"2L",56750,"8:9",0.20149934
"2L",57250,"8:9",0.087800645
"2L",58250,"8:9",0.100388883333333
"2L",58750,"8:9",0.086379445
"2L",59750,"8:9",0.155607615
"2L",60250,"8:9",0.00507664666666667
"2L",61250,"8:9",0.038064955
"2L",62250,"8:9",0.257799863333333
"2L",62750,"8:9",0.04935215
"2L",63250,"8:9",0
"2L",63750,"8:9",0.224447986666667
"2L",65250,"8:9",0.0333801733333333
"2L",65750,"8:9",0
"2L",66250,"8:9",0.05182702
"2L",66750,"8:9",0.080334225
"2L",67250,"8:9",0.0563533633333333
"2L",67750,"8:9",0.0700085366666667
"2L",68250,"8:9",0.04891609
"2L",68750,"8:9",0.0357374933333333
"2L",69250,"8:9",0
"2L",69750,"8:9",0
"2L",70250,"8:9",0
"2L",70750,"8:9",0.012354395
"2L",71250,"8:9",0.09486867
"2L",72250,"8:9",0.08554758
"2L",72750,"8:9",0.038886605
"2L",73750,"8:9",0.153440953333333
"2L",74250,"8:9",0.0291661166666667
"2L",74750,"8:9",0.0160348933333333
"2L",75250,"8:9",0.0315472966666667
"2L",75750,"8:9",0
"2L",76250,"8:9",0.0865029833333333
"2L",76750,"8:9",0.025807735
"2L",77250,"8:9",0.099585305
"2L",77750,"8:9",0
"2L",79250,"8:9",0.150444676666667
"2L",81250,"8:9",0.01150969
"2L",81750,"8:9",0.18068016
"2L",82750,"8:9",0.28924788
"2L",83750,"8:9",0
"2L",84250,"8:9",0.072556055
"2L",84750,"8:9",0.11074807
"2L",85250,"8:9",0
"2L",85750,"8:9",0.05423748
"2L",86750,"8:9",0.0216993566666667
"2L",87250,"8:9",0.27404094
"2L",87750,"8:9",0.121933056666667
"2L",89250,"8:9",0.073800095
"2L",90250,"8:9",0.266012536666667
"2L",90750,"8:9",0.18857262
"2L",91250,"8:9",0.120976373333333
"2L",92250,"8:9",0.246894896666667
