"chr","window","Comp","meanFst"
"2L",5750,"2:5",0.13452071
"2L",6250,"2:5",0.167580446666667
"2L",6750,"2:5",0.0676300766666667
"2L",7250,"2:5",0.14856722
"2L",7750,"2:5",0.116543935
"2L",8250,"2:5",0.377366116666667
"2L",8750,"2:5",0.18447066
"2L",9250,"2:5",0.192864033333333
"2L",9750,"2:5",0.102398405
"2L",10250,"2:5",0.0915151566666667
"2L",11750,"2:5",0
"2L",12250,"2:5",0.1420923
"2L",12750,"2:5",0
"2L",13750,"2:5",0.137301823333333
"2L",14250,"2:5",0
"2L",14750,"2:5",0
"2L",15250,"2:5",0
"2L",15750,"2:5",0.1435376
"2L",18250,"2:5",0.1228296
"2L",18750,"2:5",0.139153185
"2L",19250,"2:5",0.20706773
"2L",22250,"2:5",0.283915173333333
"2L",22750,"2:5",0
"2L",23250,"2:5",0
"2L",23750,"2:5",0
"2L",24250,"2:5",0.195347065
"2L",24750,"2:5",0.292536286666667
"2L",25250,"2:5",0.08411471
"2L",25750,"2:5",0.03693129
"2L",26250,"2:5",0
"2L",27250,"2:5",0.113304825
"2L",27750,"2:5",0.0562325766666667
"2L",28250,"2:5",0.01019453
"2L",28750,"2:5",0.0608543
"2L",29250,"2:5",0
"2L",29750,"2:5",0
"2L",30250,"2:5",0
"2L",30750,"2:5",0
"2L",31250,"2:5",0.20452544
"2L",31750,"2:5",0
"2L",32250,"2:5",0.14222252
"2L",32750,"2:5",0
"2L",33250,"2:5",0.172495566666667
"2L",33750,"2:5",0
"2L",34250,"2:5",0
"2L",34750,"2:5",0.04986724
"2L",35250,"2:5",0.18275411
"2L",36250,"2:5",0.091868625
"2L",36750,"2:5",0.07300264
"2L",37250,"2:5",0
"2L",37750,"2:5",0.04745712
"2L",38250,"2:5",0
"2L",40250,"2:5",0
"2L",40750,"2:5",0.219509996666667
"2L",41250,"2:5",0.25852508
"2L",41750,"2:5",0.09635651
"2L",43250,"2:5",0.086206855
"2L",44250,"2:5",0
"2L",45250,"2:5",0.133903203333333
"2L",45750,"2:5",0.194118076666667
"2L",46750,"2:5",0.221805325
"2L",53250,"2:5",0
"2L",53750,"2:5",0
"2L",55250,"2:5",0.0689812166666667
"2L",56250,"2:5",0.32149808
"2L",56750,"2:5",0.239754846666667
"2L",57250,"2:5",0.30771083
"2L",58250,"2:5",0.0573438533333333
"2L",58750,"2:5",0.10856266
"2L",59750,"2:5",0.026847115
"2L",60250,"2:5",0
"2L",61250,"2:5",0.015234515
"2L",62250,"2:5",0.142980896666667
"2L",62750,"2:5",0.121014
"2L",63250,"2:5",0
"2L",63750,"2:5",0.276808066666667
"2L",65250,"2:5",0.106100096666667
"2L",65750,"2:5",0
"2L",66250,"2:5",0.00526142
"2L",66750,"2:5",0.09564451
"2L",67250,"2:5",0.184887973333333
"2L",67750,"2:5",0.162377743333333
"2L",68250,"2:5",0.10070844
"2L",68750,"2:5",0.190964356666667
"2L",69250,"2:5",0
"2L",69750,"2:5",0
"2L",70250,"2:5",0
"2L",70750,"2:5",0.07366097
"2L",71250,"2:5",0.09125338
"2L",72250,"2:5",0.14615039
"2L",72750,"2:5",0.14092117
"2L",73750,"2:5",0.199672263333333
"2L",74250,"2:5",0.23824792
"2L",74750,"2:5",0
"2L",75250,"2:5",0
"2L",75750,"2:5",0
"2L",76250,"2:5",0.0945488866666667
"2L",76750,"2:5",0
