"chr","window","Comp","meanFst"
"2L",5750,"6:9",0.0186289866666667
"2L",6250,"6:9",0.0181700966666667
"2L",6750,"6:9",0.0355100066666667
"2L",7250,"6:9",0.057183145
"2L",7750,"6:9",0.00639696
"2L",8250,"6:9",0.00870891333333333
"2L",8750,"6:9",0.00803159
"2L",9250,"6:9",0.0220408933333333
"2L",9750,"6:9",0.018404035
"2L",10250,"6:9",0.0186684
"2L",11750,"6:9",0.0308412266666667
"2L",12250,"6:9",0.005406295
"2L",12750,"6:9",0
"2L",13750,"6:9",0.0304036166666667
"2L",14250,"6:9",0.02402878
"2L",14750,"6:9",0
"2L",15250,"6:9",0
"2L",15750,"6:9",0.0185005733333333
"2L",18250,"6:9",0.00998497
"2L",18750,"6:9",0.026179935
"2L",19250,"6:9",0.0160704033333333
"2L",22250,"6:9",0.00989679666666667
"2L",22750,"6:9",0.0167804
"2L",23250,"6:9",0
"2L",23750,"6:9",0
"2L",24250,"6:9",0.005523445
"2L",24750,"6:9",0.00258842
"2L",25250,"6:9",0.04682965
"2L",25750,"6:9",0.078999575
"2L",26250,"6:9",0.0436507966666667
"2L",27250,"6:9",0.01986891
"2L",27750,"6:9",0.00589063666666667
"2L",28250,"6:9",0.022557845
"2L",28750,"6:9",0.01764971
"2L",29250,"6:9",0.0661715133333333
"2L",29750,"6:9",0
"2L",30250,"6:9",0
"2L",30750,"6:9",0
"2L",31250,"6:9",0.027701025
"2L",31750,"6:9",0
"2L",32250,"6:9",0.00657074
"2L",32750,"6:9",0
"2L",33250,"6:9",0.00837437333333333
"2L",33750,"6:9",0.0200214033333333
"2L",34250,"6:9",0.01911938
"2L",34750,"6:9",0.01299461
"2L",35250,"6:9",0.019403605
"2L",36250,"6:9",0.00760939
"2L",36750,"6:9",0.013568035
"2L",37250,"6:9",0
"2L",37750,"6:9",0.00813793
"2L",38250,"6:9",0
"2L",40250,"6:9",0.01927686
"2L",40750,"6:9",0.01829902
"2L",41250,"6:9",0.023939845
"2L",41750,"6:9",0.013797715
"2L",43250,"6:9",0.030245125
"2L",44250,"6:9",0.0302794966666667
"2L",45250,"6:9",0.0192505966666667
"2L",45750,"6:9",0.0183645133333333
"2L",46750,"6:9",0.0412847
"2L",53250,"6:9",0
"2L",53750,"6:9",0.004537815
"2L",55250,"6:9",0.0199389466666667
"2L",56250,"6:9",0.00825741
"2L",56750,"6:9",0.02488549
"2L",57250,"6:9",0.0057155
"2L",58250,"6:9",0.0362717133333333
"2L",58750,"6:9",0.01155759
"2L",59750,"6:9",0.029814185
"2L",60250,"6:9",0.0108909366666667
"2L",61250,"6:9",0.036413175
"2L",62250,"6:9",0.0291954233333333
"2L",62750,"6:9",0.04881559
"2L",63250,"6:9",0
"2L",63750,"6:9",0.01481803
"2L",65250,"6:9",0.0433423566666667
"2L",65750,"6:9",0
"2L",66250,"6:9",0.0352537666666667
"2L",66750,"6:9",0.03420452
