"chr","window","Comp","meanFst"
"2L",5750,"9:10",0.0145731833333333
"2L",6250,"9:10",0.00336545333333333
"2L",6750,"9:10",0.0782491333333333
"2L",7250,"9:10",0.005364145
"2L",7750,"9:10",0.01232297
"2L",8250,"9:10",0.0105258333333333
"2L",8750,"9:10",0.003194835
"2L",9250,"9:10",0.00717617666666667
"2L",9750,"9:10",0.03867452
"2L",10250,"9:10",0.03308292
"2L",11750,"9:10",0
"2L",12250,"9:10",0.02281946
"2L",12750,"9:10",0
"2L",13750,"9:10",0.00374857333333333
"2L",14250,"9:10",0.003880345
"2L",14750,"9:10",0
"2L",15250,"9:10",0
"2L",15750,"9:10",0.08492353
"2L",18250,"9:10",0.00368002
"2L",18750,"9:10",0.0173003
"2L",19250,"9:10",0.03670095
"2L",22250,"9:10",0.0008617
"2L",22750,"9:10",0.01116242
"2L",23250,"9:10",0
"2L",23750,"9:10",0
"2L",24250,"9:10",0.00304631
"2L",24750,"9:10",0.00511311333333333
"2L",25250,"9:10",0.00749679
"2L",25750,"9:10",0.01677019
"2L",26250,"9:10",0
"2L",27250,"9:10",0.06308351
"2L",27750,"9:10",0.0564530766666667
"2L",28250,"9:10",0.045014765
"2L",28750,"9:10",0.016994345
"2L",29250,"9:10",0.0183858066666667
"2L",29750,"9:10",0
"2L",30250,"9:10",0
"2L",30750,"9:10",0
"2L",31250,"9:10",0.009450035
"2L",31750,"9:10",0
"2L",32250,"9:10",0.004684835
"2L",32750,"9:10",0
"2L",33250,"9:10",0.0101076033333333
"2L",33750,"9:10",0.0123776566666667
"2L",34250,"9:10",0.00710015666666667
"2L",34750,"9:10",0.040494615
"2L",35250,"9:10",0.00339246
"2L",36250,"9:10",0.029002585
"2L",36750,"9:10",0.01588081
"2L",37250,"9:10",0
"2L",37750,"9:10",0.03414802
"2L",38250,"9:10",0
"2L",40250,"9:10",0.0116757866666667
"2L",40750,"9:10",0.00309142333333333
"2L",41250,"9:10",0.00688443
"2L",41750,"9:10",0.076404555
"2L",43250,"9:10",0.012994075
"2L",44250,"9:10",0.02137014
"2L",45250,"9:10",0.00716532
"2L",45750,"9:10",0.00674103
"2L",46750,"9:10",0.02291622
"2L",53250,"9:10",0
"2L",53750,"9:10",0.002857145
"2L",55250,"9:10",0.0585399
"2L",56250,"9:10",0.011515035
"2L",56750,"9:10",0.0126972366666667
"2L",57250,"9:10",0.036920385
"2L",58250,"9:10",0.04465424
"2L",58750,"9:10",0.006931175
"2L",59750,"9:10",0.008259235
"2L",60250,"9:10",0
"2L",61250,"9:10",0.042981825
"2L",62250,"9:10",0.0192442166666667
"2L",62750,"9:10",0.04888899
"2L",63250,"9:10",0
"2L",63750,"9:10",0.0381903933333333
"2L",65250,"9:10",0.00900069
"2L",65750,"9:10",0
"2L",66250,"9:10",0.0152938066666667
"2L",66750,"9:10",0.0782639
"2L",67250,"9:10",0.05665822
"2L",67750,"9:10",0.0334160133333333
"2L",68250,"9:10",0.105734793333333
"2L",68750,"9:10",0.13868926
"2L",69250,"9:10",0
"2L",69750,"9:10",0
"2L",70250,"9:10",0
"2L",70750,"9:10",0.00354854
"2L",71250,"9:10",0.0121120466666667
"2L",72250,"9:10",0.0153656
"2L",72750,"9:10",0.01336295
"2L",73750,"9:10",0.00418534333333333
"2L",74250,"9:10",0.0333535866666667
"2L",74750,"9:10",0.0130139866666667
"2L",75250,"9:10",0.0254875833333333
"2L",75750,"9:10",0
"2L",76250,"9:10",0.0148348766666667
"2L",76750,"9:10",0.022629315
