"chr","window","Comp","meanFst"
"2L",5750,"4:5",0.11441618
"2L",6250,"4:5",0.03774807
"2L",6750,"4:5",0.04205277
"2L",7250,"4:5",0.004083675
"2L",7750,"4:5",0.030035775
"2L",8250,"4:5",0.00762256
"2L",8750,"4:5",0.042507155
"2L",9250,"4:5",0.108758823333333
"2L",9750,"4:5",0.127269755
"2L",10250,"4:5",0.117538843333333
"2L",11750,"4:5",0
"2L",12250,"4:5",0.00286096
"2L",12750,"4:5",0
"2L",13750,"4:5",0.04932028
"2L",14250,"4:5",0
"2L",14750,"4:5",0
"2L",15250,"4:5",0
"2L",15750,"4:5",0.07800137
"2L",18250,"4:5",0.00664557
"2L",18750,"4:5",0.040719665
"2L",19250,"4:5",0.0892104866666667
"2L",22250,"4:5",0.01391546
"2L",22750,"4:5",0
"2L",23250,"4:5",0
"2L",23750,"4:5",0
"2L",24250,"4:5",0.104647505
"2L",24750,"4:5",0.0492604533333333
"2L",25250,"4:5",0.05263158
"2L",25750,"4:5",0.04319043
"2L",26250,"4:5",0
"2L",27250,"4:5",0.080346095
"2L",27750,"4:5",0.0533506833333333
"2L",28250,"4:5",0.114107855
"2L",28750,"4:5",0.003006345
"2L",29250,"4:5",0.0193581566666667
"2L",29750,"4:5",0
"2L",30250,"4:5",0
"2L",30750,"4:5",0
"2L",31250,"4:5",0.02319598
"2L",31750,"4:5",0
"2L",32250,"4:5",0.04275392
"2L",32750,"4:5",0
"2L",33250,"4:5",0.0490717466666667
"2L",33750,"4:5",0.00937014
"2L",34250,"4:5",0
"2L",34750,"4:5",0.054830935
"2L",35250,"4:5",0.105828225
"2L",36250,"4:5",0.0165049
"2L",36750,"4:5",0.01392294
"2L",37250,"4:5",0
"2L",37750,"4:5",0.02862186
"2L",38250,"4:5",0
"2L",40250,"4:5",0
"2L",40750,"4:5",0.09854537
"2L",41250,"4:5",0.01264827
"2L",41750,"4:5",0.00214848
"2L",43250,"4:5",0.026756235
"2L",44250,"4:5",0.00516796
"2L",45250,"4:5",0.04149099
"2L",45750,"4:5",0.10342685
"2L",46750,"4:5",0.033139145
"2L",53250,"4:5",0
"2L",53750,"4:5",0.007910135
"2L",55250,"4:5",0.05304153
"2L",56250,"4:5",0.00173964
"2L",56750,"4:5",0.00754604333333333
"2L",57250,"4:5",0.14026045
"2L",58250,"4:5",0.0538284166666667
"2L",58750,"4:5",0.037651705
"2L",59750,"4:5",0.106549165
"2L",60250,"4:5",0
"2L",61250,"4:5",0.073625765
"2L",62250,"4:5",0.0148360333333333
"2L",62750,"4:5",0.13740351
"2L",63250,"4:5",0
"2L",63750,"4:5",0.133080783333333
"2L",65250,"4:5",0.01182939
"2L",65750,"4:5",0
"2L",66250,"4:5",0.08857869
"2L",66750,"4:5",0.09907563
"2L",67250,"4:5",0.154747613333333
"2L",67750,"4:5",0.116609726666667
"2L",68250,"4:5",0.0150689266666667
"2L",68750,"4:5",0
"2L",69250,"4:5",0
"2L",69750,"4:5",0
"2L",70250,"4:5",0
"2L",70750,"4:5",0.02431247
"2L",71250,"4:5",0.0691735266666667
"2L",72250,"4:5",0.09640004
"2L",72750,"4:5",0.06100139
"2L",73750,"4:5",0.0527187566666667
"2L",74250,"4:5",0.0882320033333333
"2L",74750,"4:5",0
"2L",75250,"4:5",0.0170874233333333
"2L",75750,"4:5",0
"2L",76250,"4:5",0.0365867766666667
"2L",76750,"4:5",0.00973941
"2L",77250,"4:5",0.092524585
"2L",77750,"4:5",0
"2L",79250,"4:5",0.00557018666666667
"2L",81250,"4:5",0.0108870066666667
"2L",81750,"4:5",0.03843392
"2L",82750,"4:5",0.00969401333333333
"2L",83750,"4:5",0
"2L",84250,"4:5",0.072710485
"2L",84750,"4:5",0.04238
"2L",85250,"4:5",0
"2L",85750,"4:5",0.0589401633333333
"2L",86750,"4:5",0.01299626
"2L",87250,"4:5",0.22381615
"2L",87750,"4:5",0.0857362
"2L",89250,"4:5",0.0395901
"2L",90250,"4:5",0.0395582933333333
"2L",90750,"4:5",0.0275007966666667
"2L",91250,"4:5",0.0319181833333333
"2L",92250,"4:5",0.0181791466666667
"2L",93250,"4:5",0
"2L",95250,"4:5",0.05252732
"2L",95750,"4:5",0
"2L",96250,"4:5",0.07142857
"2L",96750,"4:5",0
"2L",97250,"4:5",0
"2L",97750,"4:5",0.0676141
"2L",98250,"4:5",0.05847909
"2L",98750,"4:5",0.07942018
"2L",99250,"4:5",0.03392987
"2L",99750,"4:5",0.11578947
"2L",100250,"4:5",0.11386714
"2L",100750,"4:5",0.07274608
"2L",101250,"4:5",0
"2L",101750,"4:5",0.0208137966666667
"2L",102250,"4:5",0.119229193333333
"2L",102750,"4:5",0.02811993
"2L",103250,"4:5",0.0899745766666667
"2L",103750,"4:5",0.090928895
"2L",104250,"4:5",0.101187773333333
"2L",104750,"4:5",0.019150065
"2L",105250,"4:5",0
"2L",105750,"4:5",0.01836796
"2L",106250,"4:5",0.156933305
"2L",106750,"4:5",0.08128754
"2L",107750,"4:5",0.03531164
