"chr","window","Comp","meanFst"
"2L",5750,"2:11",0.05998305
"2L",6250,"2:11",0.0725832633333333
"2L",6750,"2:11",0.0482604333333333
"2L",7250,"2:11",0.10944868
"2L",7750,"2:11",0.105477905
"2L",8250,"2:11",0.247983413333333
"2L",8750,"2:11",0.26216292
"2L",9250,"2:11",0.03491902
"2L",9750,"2:11",0.10112456
"2L",10250,"2:11",0.09125628
"2L",11750,"2:11",0
"2L",12250,"2:11",0.126260585
"2L",12750,"2:11",0
"2L",13750,"2:11",0.0224258533333333
"2L",14250,"2:11",0
"2L",14750,"2:11",0
"2L",15250,"2:11",0
"2L",15750,"2:11",0.0768995466666667
"2L",18250,"2:11",0.16748849
"2L",18750,"2:11",0.09031393
"2L",19250,"2:11",0.0579949133333333
"2L",22250,"2:11",0.281730723333333
"2L",22750,"2:11",0.03504034
"2L",23250,"2:11",0
"2L",23750,"2:11",0
"2L",24250,"2:11",0.015805805
"2L",24750,"2:11",0.155972053333333
"2L",25250,"2:11",0.2
"2L",25750,"2:11",0.140941185
"2L",26250,"2:11",0
"2L",27250,"2:11",0.010065105
"2L",27750,"2:11",0
"2L",28250,"2:11",0.096278275
"2L",28750,"2:11",0.035428565
"2L",29250,"2:11",0.0576183933333333
"2L",29750,"2:11",0
"2L",30250,"2:11",0
"2L",30750,"2:11",0
"2L",31250,"2:11",0.15244679
"2L",31750,"2:11",0
"2L",32250,"2:11",0.02258882
"2L",32750,"2:11",0
"2L",33250,"2:11",0.0388999333333333
"2L",33750,"2:11",0.0400044866666667
"2L",34250,"2:11",0.0276885666666667
"2L",34750,"2:11",0.054667505
"2L",35250,"2:11",0.017222635
"2L",36250,"2:11",0.074764685
"2L",36750,"2:11",0.064301555
"2L",37250,"2:11",0
"2L",37750,"2:11",0.11818093
"2L",38250,"2:11",0
"2L",40250,"2:11",0.0474089066666667
"2L",40750,"2:11",0.0714466766666667
"2L",41250,"2:11",0.17408177
"2L",41750,"2:11",0.05394218
"2L",43250,"2:11",0.088316995
"2L",44250,"2:11",0.0334234866666667
"2L",45250,"2:11",0.0427302166666667
"2L",45750,"2:11",0.08356003
"2L",46750,"2:11",0.149140535
"2L",53250,"2:11",0
"2L",53750,"2:11",0.011098105
"2L",55250,"2:11",0.13084095
"2L",56250,"2:11",0.33936939
"2L",56750,"2:11",0.194139406666667
"2L",57250,"2:11",0.05342843
"2L",58250,"2:11",0.157804116666667
"2L",58750,"2:11",0.0847716
"2L",59750,"2:11",0.10266901
"2L",60250,"2:11",0
"2L",61250,"2:11",0.030914875
"2L",62250,"2:11",0.102950523333333
"2L",62750,"2:11",0.2219506
"2L",63250,"2:11",0
"2L",63750,"2:11",0.101313496666667
"2L",65250,"2:11",0.0778186133333333
"2L",65750,"2:11",0
"2L",66250,"2:11",0.03737579
"2L",66750,"2:11",0.13371112
"2L",67250,"2:11",0.28171581
"2L",67750,"2:11",0.1873454
"2L",68250,"2:11",0.08122669
"2L",68750,"2:11",0.18942853
"2L",69250,"2:11",0
"2L",69750,"2:11",0
"2L",70250,"2:11",0
"2L",70750,"2:11",0.02625027
"2L",71250,"2:11",0.02061074
"2L",72250,"2:11",0.0581419
"2L",72750,"2:11",0.26923077
"2L",73750,"2:11",0.0879417233333333
"2L",74250,"2:11",0.150338566666667
"2L",74750,"2:11",0.0210926066666667
"2L",75250,"2:11",0.0446654066666667
"2L",75750,"2:11",0
"2L",76250,"2:11",0.167481256666667
"2L",76750,"2:11",0.030653435
"2L",77250,"2:11",0.01643075
"2L",77750,"2:11",0
"2L",79250,"2:11",0.25186833
"2L",81250,"2:11",0.03912063
"2L",81750,"2:11",0.199119803333333
"2L",82750,"2:11",0.216950803333333
"2L",83750,"2:11",0
"2L",84250,"2:11",0.45117665
"2L",84750,"2:11",0.42436968
"2L",85250,"2:11",0
"2L",85750,"2:11",0.22048932
"2L",86750,"2:11",0.0275076866666667
"2L",87250,"2:11",0.224864716666667
"2L",87750,"2:11",0.0861525866666667
"2L",89250,"2:11",0.03732189
"2L",90250,"2:11",0.119520756666667
"2L",90750,"2:11",0.148255363333333
"2L",91250,"2:11",0.176858793333333
"2L",92250,"2:11",0.15717974
"2L",93250,"2:11",0
"2L",95250,"2:11",0.237600333333333
"2L",95750,"2:11",0
"2L",96250,"2:11",0
"2L",96750,"2:11",0
"2L",97250,"2:11",0
"2L",97750,"2:11",0.08490264
"2L",98250,"2:11",0
"2L",98750,"2:11",0.01741354
"2L",99250,"2:11",0.1288535
"2L",99750,"2:11",0.00759734
"2L",100250,"2:11",0.0162332366666667
"2L",100750,"2:11",0
"2L",101250,"2:11",0
"2L",101750,"2:11",0.12844246
"2L",102250,"2:11",0.03273986
"2L",102750,"2:11",0.1610667
"2L",103250,"2:11",0.0315111333333333
"2L",103750,"2:11",0.02384691
"2L",104250,"2:11",0.0799929066666667
"2L",104750,"2:11",0.255239885
"2L",105250,"2:11",0
"2L",105750,"2:11",0.027112655
"2L",106250,"2:11",0.15793948
"2L",106750,"2:11",0.010066315
"2L",107750,"2:11",0.17218347
"2L",108250,"2:11",0.011797095
"2L",108750,"2:11",0
"2L",109250,"2:11",0.03776978
"2L",109750,"2:11",0
"2L",110250,"2:11",0.319820105
"2L",110750,"2:11",0.0773226233333333
"2L",111250,"2:11",0.07813567
"2L",111750,"2:11",0
"2L",112750,"2:11",0.154721785
"2L",113750,"2:11",0
"2L",114250,"2:11",0.15329667
"2L",114750,"2:11",0.192930745
"2L",115750,"2:11",0.02816052
"2L",116250,"2:11",0.0309466533333333
"2L",117250,"2:11",0.0111051133333333
"2L",117750,"2:11",0.070044585
"2L",118250,"2:11",0
"2L",118750,"2:11",0.18659068
"2L",119250,"2:11",0
"2L",119750,"2:11",0.283599193333333
"2L",120250,"2:11",0.0246795933333333
"2L",121250,"2:11",0
"2L",122250,"2:11",0.158409786666667
"2L",122750,"2:11",0.0219314233333333
"2L",123250,"2:11",0.05581908
"2L",123750,"2:11",0.314339966666667
"2L",124250,"2:11",0
"2L",124750,"2:11",0.35141105
"2L",125750,"2:11",0.279410066666667
"2L",126750,"2:11",0.206671645
"2L",127250,"2:11",0.112474856666667
"2L",127750,"2:11",0.0226595666666667
"2L",128750,"2:11",0.01727595
"2L",129250,"2:11",0.2276823
"2L",129750,"2:11",0.180435125
"2L",130250,"2:11",0.155558106666667
"2L",130750,"2:11",0.25781101
"2L",131250,"2:11",0.0244437633333333
"2L",131750,"2:11",0
"2L",132250,"2:11",0.216039973333333
"2L",132750,"2:11",0.22978857
"2L",133250,"2:11",0
"2L",133750,"2:11",0
"2L",134250,"2:11",0
"2L",135250,"2:11",0.162460313333333
"2L",135750,"2:11",0.183839346666667
"2L",137750,"2:11",0.06139759
"2L",139250,"2:11",0.16236825
"2L",139750,"2:11",0.01011357
"2L",140250,"2:11",0
"2L",140750,"2:11",0.2134212
"2L",141250,"2:11",0
"2L",141750,"2:11",0.17291692
"2L",142250,"2:11",0
"2L",142750,"2:11",0.176107725
"2L",143250,"2:11",0
"2L",143750,"2:11",0.22910734
"2L",144250,"2:11",0.21467545
"2L",144750,"2:11",0
"2L",145250,"2:11",0.20754717
"2L",145750,"2:11",0.027093245
"2L",146750,"2:11",0.024289495
"2L",147750,"2:11",0.204091203333333
"2L",148250,"2:11",0.210912965
"2L",148750,"2:11",0
"2L",149250,"2:11",0.248184706666667
"2L",149750,"2:11",0.184004063333333
"2L",150750,"2:11",0.159974646666667
"2L",151250,"2:11",0.22097756
"2L",151750,"2:11",0.265189305
"2L",152250,"2:11",0
"2L",152750,"2:11",0.05011153
"2L",153250,"2:11",0.181391143333333
"2L",153750,"2:11",0.17339968
"2L",154250,"2:11",0.254470083333333
"2L",154750,"2:11",0
"2L",155250,"2:11",0
"2L",155750,"2:11",0.109280875
"2L",156250,"2:11",0.0324371133333333
"2L",156750,"2:11",0.17161888
"2L",157250,"2:11",0
"2L",157750,"2:11",0.27874488
"2L",158250,"2:11",0
"2L",158750,"2:11",0.230074166666667
"2L",159750,"2:11",0.134263566666667
"2L",160250,"2:11",0.124987343333333
"2L",161250,"2:11",0.040193405
"2L",161750,"2:11",0.218591446666667
"2L",163250,"2:11",0.141121285
"2L",163750,"2:11",0.147338826666667
"2L",164250,"2:11",0
"2L",165250,"2:11",0.0149069733333333
"2L",166250,"2:11",0.0252615433333333
"2L",166750,"2:11",0
"2L",167250,"2:11",0.161401456666667
"2L",167750,"2:11",0
"2L",168250,"2:11",0.0863627466666667
"2L",169250,"2:11",0
"2L",173250,"2:11",0.194989186666667
"2L",174250,"2:11",0.25522388
"2L",175750,"2:11",0
"2L",176750,"2:11",0.247979476666667
"2L",177250,"2:11",0.18475843
"2L",178250,"2:11",0.16783852
"2L",178750,"2:11",0.04594915
"2L",179250,"2:11",0
"2L",179750,"2:11",0.02719739
"2L",180750,"2:11",0
"2L",184250,"2:11",0
"2L",184750,"2:11",0.155289965
"2L",185250,"2:11",0.10882932
"2L",185750,"2:11",0
"2L",186250,"2:11",0.137072936666667
"2L",186750,"2:11",0
"2L",187750,"2:11",0.01816823
"2L",188250,"2:11",0
"2L",188750,"2:11",0
"2L",189250,"2:11",0
"2L",189750,"2:11",0.20318084
"2L",190250,"2:11",0.2046172
"2L",190750,"2:11",0.08707646
"2L",191250,"2:11",0
"2L",191750,"2:11",0
"2L",192250,"2:11",0.22847443
"2L",192750,"2:11",0
"2L",193250,"2:11",0.04778965
"2L",193750,"2:11",0
"2L",194250,"2:11",0
"2L",194750,"2:11",0.15079081
"2L",195250,"2:11",0.02465872
"2L",195750,"2:11",0
"2L",196250,"2:11",0
"2L",196750,"2:11",0.007471385
"2L",197250,"2:11",0.0386378233333333
"2L",197750,"2:11",0.0272998366666667
"2L",198250,"2:11",0.05477077
"2L",198750,"2:11",0.02802784
"2L",199250,"2:11",0
"2L",200250,"2:11",0.24156152
"2L",200750,"2:11",0
"2L",201250,"2:11",0.16770186
"2L",201750,"2:11",0
"2L",202250,"2:11",0
"2L",204250,"2:11",0
"2L",204750,"2:11",0.183691573333333
"2L",205250,"2:11",0.11724483
"2L",205750,"2:11",0.019262545
"2L",206250,"2:11",0
"2L",206750,"2:11",0
"2L",207250,"2:11",0.0180496433333333
"2L",207750,"2:11",0.01329943
"2L",208250,"2:11",0.102308345
"2L",208750,"2:11",0.296403995
"2L",209250,"2:11",0.19824589
"2L",209750,"2:11",0.13033186
"2L",211750,"2:11",0
"2L",212250,"2:11",0.00938175
"2L",212750,"2:11",0
"2L",213250,"2:11",0.28592692
"2L",213750,"2:11",0.0255539
"2L",214250,"2:11",0.078079085
"2L",215750,"2:11",0.154737895
"2L",216250,"2:11",0.166672036666667
"2L",216750,"2:11",0.123609355
"2L",217250,"2:11",0.24961141
"2L",217750,"2:11",0.17868523
"2L",218250,"2:11",0.175897775
"2L",219250,"2:11",0.0858165866666667
"2L",219750,"2:11",0
"2L",221750,"2:11",0
"2L",222250,"2:11",0.166757493333333
"2L",223250,"2:11",0.0289890866666667
"2L",223750,"2:11",0.153344546666667
"2L",224250,"2:11",0.0785944966666667
"2L",225250,"2:11",0.01198072
"2L",226250,"2:11",0.02635592
"2L",226750,"2:11",0.26344192
"2L",227250,"2:11",0.28403931
"2L",227750,"2:11",0.0163712366666667
"2L",228250,"2:11",0.13181876
"2L",228750,"2:11",0.0717495366666667
"2L",229250,"2:11",0.016212885
"2L",230750,"2:11",0
"2L",231750,"2:11",0.185430816666667
"2L",232250,"2:11",0.19177081
"2L",232750,"2:11",0.092036455
"2L",233250,"2:11",0.022514065
"2L",233750,"2:11",0.19533438
"2L",234750,"2:11",0.09321925
"2L",235250,"2:11",0
"2L",235750,"2:11",0.17305173
"2L",236250,"2:11",0
"2L",236750,"2:11",0.02493206
"2L",237250,"2:11",0
"2L",237750,"2:11",0
"2L",238250,"2:11",0.105109976666667
"2L",238750,"2:11",0
"2L",239250,"2:11",0.219542545
"2L",239750,"2:11",0.18325818
"2L",240250,"2:11",0
"2L",240750,"2:11",0.03118786
"2L",241250,"2:11",0.032467145
"2L",241750,"2:11",0.0264526
"2L",242250,"2:11",0.318924895
"2L",243250,"2:11",0.139991125
"2L",243750,"2:11",0.232953845
"2L",245750,"2:11",0
"2L",246250,"2:11",0.133519635
"2L",247250,"2:11",0
"2L",247750,"2:11",0.264200136666667
"2L",248750,"2:11",0.12970211
"2L",249750,"2:11",0
"2L",250250,"2:11",0.195970696666667
"2L",250750,"2:11",0.176580746666667
"2L",251750,"2:11",0
"2L",252750,"2:11",0
"2L",253250,"2:11",0
"2L",253750,"2:11",0.093260935
"2L",254250,"2:11",0.11856427
"2L",254750,"2:11",0.3054758
"2L",255750,"2:11",0.172380076666667
"2L",256250,"2:11",0.182423536666667
"2L",257250,"2:11",0.04064256
"2L",258250,"2:11",0.118365015
"2L",258750,"2:11",0.52618985
"2L",261750,"2:11",0.02842731
"2L",262250,"2:11",0.07546495
"2L",263750,"2:11",0.03423212
"2L",264250,"2:11",0.05744225
"2L",264750,"2:11",0.03201677
"2L",265250,"2:11",0.01178758
"2L",265750,"2:11",0.07065572
"2L",266250,"2:11",0.18918919
"2L",266750,"2:11",0.0173550766666667
"2L",268250,"2:11",0.09278861
"2L",269750,"2:11",0
"2L",270250,"2:11",0.081192035
"2L",270750,"2:11",0.07277444
"2L",271250,"2:11",0.139103933333333
"2L",272250,"2:11",0
"2L",272750,"2:11",0.01912386
"2L",274250,"2:11",0.0136700666666667
"2L",274750,"2:11",0.19187601
"2L",275250,"2:11",0
"2L",275750,"2:11",0.07648103
"2L",276250,"2:11",0
"2L",277250,"2:11",0
"2L",278250,"2:11",0.133523505
"2L",278750,"2:11",0.17002042
"2L",279250,"2:11",0.01805055
"2L",279750,"2:11",0.02372561
"2L",280250,"2:11",0.238497365
"2L",280750,"2:11",0.153070026666667
"2L",281250,"2:11",0
"2L",281750,"2:11",0.0185225233333333
"2L",282250,"2:11",0.14485952
"2L",282750,"2:11",0.07705582
"2L",283250,"2:11",0.281046536666667
"2L",284250,"2:11",0.0204084633333333
"2L",284750,"2:11",0.23785247
"2L",285250,"2:11",0.39209732
"2L",285750,"2:11",0.186461406666667
"2L",286250,"2:11",0.14014131
"2L",286750,"2:11",0.0186167333333333
"2L",287750,"2:11",0.070047205
"2L",288250,"2:11",0
"2L",288750,"2:11",0
"2L",289750,"2:11",0.235110913333333
"2L",291750,"2:11",0
"2L",292750,"2:11",0.0127308
"2L",293250,"2:11",0.008648435
"2L",293750,"2:11",0.03886902
"2L",294250,"2:11",0.14300572
"2L",296250,"2:11",0.203921566666667
"2L",296750,"2:11",0
"2L",297250,"2:11",0
"2L",298750,"2:11",0.141601755
"2L",299250,"2:11",0.126762836666667
"2L",299750,"2:11",0.02120695
"2L",301250,"2:11",0.23460838
"2L",302250,"2:11",0
"2L",304250,"2:11",0.132865423333333
"2L",305250,"2:11",0.14547376
"2L",305750,"2:11",0.05294395
"2L",306250,"2:11",0.0296846166666667
"2L",307750,"2:11",0.28854065
"2L",308250,"2:11",0.3755892
"2L",309250,"2:11",0.316410336666667
"2L",310250,"2:11",0.16501761
"2L",310750,"2:11",0.11655787
"2L",311750,"2:11",0.2576548
"2L",312750,"2:11",0.16135809
"2L",313250,"2:11",0.13396164
"2L",315250,"2:11",0.10014044
"2L",316750,"2:11",0.07363141
"2L",318750,"2:11",0.15958494
"2L",319250,"2:11",0.14624715
"2L",319750,"2:11",0.150019886666667
"2L",320250,"2:11",0.183057423333333
"2L",320750,"2:11",0.343228065
"2L",321250,"2:11",0.17782313
"2L",322250,"2:11",0.145811066666667
"2L",322750,"2:11",0.080732035
"2L",324250,"2:11",0.12153347
"2L",325750,"2:11",0.103505236666667
"2L",326750,"2:11",0.109448433333333
"2L",327750,"2:11",0.202158135
"2L",328750,"2:11",0.17824538
"2L",330250,"2:11",0.06674308
"2L",330750,"2:11",0.0113338166666667
"2L",331250,"2:11",0.112859935
"2L",331750,"2:11",0.104535435
"2L",334750,"2:11",0.179958275
"2L",335250,"2:11",0.029990075
"2L",336250,"2:11",0.181987675
"2L",337250,"2:11",0.27193075
"2L",338250,"2:11",0.18974359
"2L",338750,"2:11",0.12801354
"2L",339250,"2:11",0.21945004
"2L",342750,"2:11",0.242449315
"2L",343250,"2:11",0.251905985
"2L",343750,"2:11",0
"2L",344250,"2:11",0
"2L",344750,"2:11",0.17303814
"2L",345250,"2:11",0.15125923
"2L",345750,"2:11",0.199314005
"2L",346250,"2:11",0.204016573333333
"2L",346750,"2:11",0.158451635
"2L",347250,"2:11",0.15126197
"2L",355750,"2:11",0.125262055
"2L",356250,"2:11",0.0820753166666667
"2L",356750,"2:11",0.216685525
"2L",357250,"2:11",0.04870137
"2L",357750,"2:11",0.157067335
"2L",358250,"2:11",0.16040991
"2L",359250,"2:11",0.226903355
"2L",366250,"2:11",0.04258315
"2L",367250,"2:11",0.14463665
"2L",368250,"2:11",0.053615875
"2L",368750,"2:11",0.25822804
"2L",369250,"2:11",0.17354715
"2L",369750,"2:11",0.230242936666667
"2L",370250,"2:11",0.0466123466666667
"2L",370750,"2:11",0.171655335
"2L",372250,"2:11",0.148496295
"2L",372750,"2:11",0.107969265
"2L",373250,"2:11",0.149050793333333
"2L",373750,"2:11",0.204483595
"2L",374750,"2:11",0.012100615
"2L",375250,"2:11",0
"2L",376250,"2:11",0.17958993
"2L",376750,"2:11",0.29281699
"2L",377750,"2:11",0.014478615
"2L",379250,"2:11",0.11284896
"2L",379750,"2:11",0.163236413333333
"2L",381250,"2:11",0.12090134
"2L",383250,"2:11",0.17142972
"2L",384750,"2:11",0.07757503
"2L",385250,"2:11",0.1707578
"2L",385750,"2:11",0.147407946666667
"2L",386750,"2:11",0.152056085
"2L",387750,"2:11",0.22950827
"2L",388250,"2:11",0.23162759
"2L",389250,"2:11",0.310442
"2L",389750,"2:11",0.303100445
"2L",390250,"2:11",0.243301755
"2L",390750,"2:11",0.382438416666667
"2L",391750,"2:11",0.189241945
"2L",392750,"2:11",0.076678165
"2L",393750,"2:11",0.177261403333333
"2L",394750,"2:11",0.130893835
"2L",395250,"2:11",0.144671845
"2L",397250,"2:11",0.13464673
"2L",397750,"2:11",0.075881015
"2L",398750,"2:11",0.114610625
"2L",399250,"2:11",0.183014773333333
"2L",399750,"2:11",0
"2L",401250,"2:11",0.16088635
"2L",401750,"2:11",0
"2L",403250,"2:11",0.13348063
"2L",403750,"2:11",0.14824026
"2L",404750,"2:11",0.040440215
"2L",405250,"2:11",0.18518519
"2L",405750,"2:11",0.187732525
"2L",406750,"2:11",0.0180707533333333
"2L",407250,"2:11",0.16705352
"2L",408750,"2:11",0.21378064
"2L",409250,"2:11",0.200852836666667
"2L",409750,"2:11",0.21887749
"2L",410250,"2:11",0
"2L",410750,"2:11",0.15247348
"2L",411250,"2:11",0.034852925
"2L",411750,"2:11",0.0922135
"2L",412750,"2:11",0
"2L",414750,"2:11",0.22836015
"2L",415750,"2:11",0.103500085
"2L",416250,"2:11",0.194398745
"2L",416750,"2:11",0
"2L",417250,"2:11",0.181586885
"2L",418250,"2:11",0.197634296666667
"2L",418750,"2:11",0.23856423
"2L",419250,"2:11",0.085509735
"2L",421250,"2:11",0.219123
"2L",422250,"2:11",0.29823794
"2L",422750,"2:11",0.198979863333333
"2L",424750,"2:11",0.078423905
"2L",425750,"2:11",0.133492505
"2L",428750,"2:11",0.18771971
"2L",430750,"2:11",0.195569153333333
"2L",431250,"2:11",0.029501755
"2L",431750,"2:11",0.0843630833333333
"2L",432750,"2:11",0.13392352
"2L",433750,"2:11",0.128259195
"2L",434250,"2:11",0.08460286
"2L",434750,"2:11",0.0695091666666667
"2L",437250,"2:11",0.13632115
"2L",437750,"2:11",0.18471519
"2L",439250,"2:11",0.324004873333333
"2L",439750,"2:11",0.127566045
"2L",440250,"2:11",0.11094611
"2L",441750,"2:11",0.172036685
"2L",442250,"2:11",0.0871282333333333
"2L",442750,"2:11",0.083988895
"2L",443750,"2:11",0.149057595
"2L",444250,"2:11",0
"2L",444750,"2:11",0.172300075
"2L",445250,"2:11",0.27215656
