"chr","window","Comp","meanFst"
"2L",5750,"9:12",0.05214441
"2L",6250,"9:12",0.00151551
"2L",6750,"9:12",0.07193556
"2L",7250,"9:12",0.373851645
"2L",7750,"9:12",0.08596358
"2L",8250,"9:12",0.163677253333333
"2L",8750,"9:12",0.279351715
"2L",9250,"9:12",0.0113064466666667
"2L",9750,"9:12",0.05526745
"2L",10250,"9:12",0.07622313
"2L",11750,"9:12",0
"2L",12250,"9:12",0.206673905
"2L",12750,"9:12",0
"2L",13750,"9:12",0.00192727333333333
"2L",14250,"9:12",0
"2L",14750,"9:12",0
"2L",15250,"9:12",0
"2L",15750,"9:12",0.0479691233333333
"2L",18250,"9:12",0.05642367
"2L",18750,"9:12",0.24023985
"2L",19250,"9:12",0.0110951466666667
"2L",22250,"9:12",0.196227123333333
"2L",22750,"9:12",0.01114157
"2L",23250,"9:12",0
"2L",23750,"9:12",0
"2L",24250,"9:12",0.00978096
"2L",24750,"9:12",0.00461307666666667
"2L",25250,"9:12",0.01312651
"2L",25750,"9:12",0.11679255
"2L",26250,"9:12",0
"2L",27250,"9:12",0.048841735
"2L",27750,"9:12",0.0560423733333333
"2L",28250,"9:12",0.15746761
"2L",28750,"9:12",0.01564623
"2L",29250,"9:12",0.00609615
"2L",29750,"9:12",0
"2L",30250,"9:12",0
"2L",30750,"9:12",0
"2L",31250,"9:12",0.27298133
"2L",31750,"9:12",0
"2L",32250,"9:12",0.002290845
"2L",32750,"9:12",0
"2L",33250,"9:12",0.01775266
"2L",33750,"9:12",0.01274799
"2L",34250,"9:12",0.00710015666666667
"2L",34750,"9:12",0.393900245
"2L",35250,"9:12",0.002458985
"2L",36250,"9:12",0.08341617
"2L",36750,"9:12",0.01617324
"2L",37250,"9:12",0
"2L",37750,"9:12",0.18840965
"2L",38250,"9:12",0
"2L",40250,"9:12",0.00990438666666667
"2L",40750,"9:12",0.00625853666666667
"2L",41250,"9:12",0.140361145
"2L",41750,"9:12",0.08902221
"2L",43250,"9:12",0.25645256
"2L",44250,"9:12",0.0215955833333333
"2L",45250,"9:12",0.00469065333333333
"2L",45750,"9:12",0.01391991
"2L",46750,"9:12",0.171313765
"2L",53250,"9:12",0
"2L",53750,"9:12",0.002857145
"2L",55250,"9:12",0.133407026666667
"2L",56250,"9:12",0.275236835
"2L",56750,"9:12",0.194025906666667
"2L",57250,"9:12",0.028605575
"2L",58250,"9:12",0.208054713333333
"2L",58750,"9:12",0.17274119
"2L",59750,"9:12",0.22898104
"2L",60250,"9:12",0
"2L",61250,"9:12",0.127325715
"2L",62250,"9:12",0.37002198
"2L",62750,"9:12",0.01649327
"2L",63250,"9:12",0
"2L",63750,"9:12",0.147627076666667
"2L",65250,"9:12",0.0716261533333333
"2L",65750,"9:12",0
"2L",66250,"9:12",0.205834263333333
"2L",66750,"9:12",0.07232769
"2L",67250,"9:12",0.11003539
"2L",67750,"9:12",0.0346189733333333
"2L",68250,"9:12",0.01584989
"2L",68750,"9:12",0
"2L",69250,"9:12",0
"2L",69750,"9:12",0
"2L",70250,"9:12",0
"2L",70750,"9:12",0.01090792
"2L",71250,"9:12",0.00684892333333333
"2L",72250,"9:12",0.06211386
"2L",72750,"9:12",0.01149557
"2L",73750,"9:12",0.14929771
"2L",74250,"9:12",0.112171916666667
"2L",74750,"9:12",0.0136976233333333
"2L",75250,"9:12",0.02576268
"2L",75750,"9:12",0
"2L",76250,"9:12",0.241921083333333
"2L",76750,"9:12",0.021976355
"2L",77250,"9:12",0.10074744
"2L",77750,"9:12",0
"2L",79250,"9:12",0.145391466666667
"2L",81250,"9:12",0.00600749
"2L",81750,"9:12",0.29414976
"2L",82750,"9:12",0.3753692
"2L",83750,"9:12",0
"2L",84250,"9:12",0.140169665
"2L",84750,"9:12",0.0801757
"2L",85250,"9:12",0
"2L",85750,"9:12",0.0723901833333333
"2L",86750,"9:12",0.0165745733333333
"2L",87250,"9:12",0.354592513333333
"2L",87750,"9:12",0.000803883333333333
"2L",89250,"9:12",0.003534165
"2L",90250,"9:12",0.281021113333333
"2L",90750,"9:12",0.36321626
"2L",91250,"9:12",0.190550956666667
"2L",92250,"9:12",0.36262952
"2L",93250,"9:12",0
"2L",95250,"9:12",0.237779806666667
"2L",95750,"9:12",0
"2L",96250,"9:12",0.080652665
"2L",96750,"9:12",0
"2L",97250,"9:12",0
"2L",97750,"9:12",0.32827935
"2L",98250,"9:12",0.075759955
"2L",98750,"9:12",0.08999898
"2L",99250,"9:12",0.423386566666667
"2L",99750,"9:12",0.061166135
"2L",100250,"9:12",0.03155642
"2L",100750,"9:12",0.13205319
"2L",101250,"9:12",0
"2L",101750,"9:12",0.39498018
"2L",102250,"9:12",0.0333030766666667
"2L",102750,"9:12",0.302030365
"2L",103250,"9:12",0.0908502833333333
"2L",103750,"9:12",0.079373745
"2L",104250,"9:12",0.14434236
"2L",104750,"9:12",0.390948855
"2L",105250,"9:12",0
"2L",105750,"9:12",0.08377602
"2L",106250,"9:12",0.074699285
"2L",106750,"9:12",0.0700313
"2L",107750,"9:12",0.246019145
"2L",108250,"9:12",0.071209455
"2L",108750,"9:12",0.114481535
"2L",109250,"9:12",0.0734465333333333
"2L",109750,"9:12",0.08277154
"2L",110250,"9:12",0.083153135
"2L",110750,"9:12",0.05205373
"2L",111250,"9:12",0.0111998966666667
"2L",111750,"9:12",0
"2L",112750,"9:12",0.174808475
"2L",113750,"9:12",0
"2L",114250,"9:12",0.353247803333333
"2L",114750,"9:12",0.220349615
"2L",115750,"9:12",0.07887119
"2L",116250,"9:12",0.10263931
"2L",117250,"9:12",0.0791942766666667
"2L",117750,"9:12",0.292579035
"2L",118250,"9:12",0
"2L",118750,"9:12",0.260902945
"2L",119250,"9:12",0
"2L",119750,"9:12",0.33034546
"2L",120250,"9:12",0.10583028
"2L",121250,"9:12",0.117402363333333
"2L",122250,"9:12",0.103364866666667
"2L",122750,"9:12",0.07240378
"2L",123250,"9:12",0.00817178333333333
"2L",123750,"9:12",0.250792476666667
"2L",124250,"9:12",0
"2L",124750,"9:12",0.36470271
"2L",125750,"9:12",0.0155613566666667
"2L",126750,"9:12",0.14749336
"2L",127250,"9:12",0.00885466666666667
"2L",127750,"9:12",0.0763675533333333
"2L",128750,"9:12",0.005530275
"2L",129250,"9:12",0.241745063333333
"2L",129750,"9:12",0.310279325
"2L",130250,"9:12",0.272802323333333
"2L",130750,"9:12",0.212643213333333
"2L",131250,"9:12",0.0996688066666667
"2L",131750,"9:12",0
"2L",132250,"9:12",0.102178993333333
"2L",132750,"9:12",0.230336565
"2L",133250,"9:12",0
"2L",133750,"9:12",0
"2L",134250,"9:12",0
"2L",135250,"9:12",0.13044799
"2L",135750,"9:12",0.165174893333333
"2L",137750,"9:12",0.09777193
"2L",139250,"9:12",0.273335096666667
"2L",139750,"9:12",0.153950503333333
"2L",140250,"9:12",0
"2L",140750,"9:12",0.1302275
"2L",141250,"9:12",0
"2L",141750,"9:12",0.119485963333333
"2L",142250,"9:12",0
"2L",142750,"9:12",0.281529125
"2L",143250,"9:12",0
"2L",143750,"9:12",0.151874453333333
"2L",144250,"9:12",0.21454566
"2L",144750,"9:12",0
"2L",145250,"9:12",0.00419319
"2L",145750,"9:12",0.10979291
"2L",146750,"9:12",0.01766166
