"chr","window","Comp","meanFst"
"2L",5750,"3:8",0.16966284
"2L",6250,"3:8",0.05915011
"2L",6750,"3:8",0
"2L",7250,"3:8",0.23402739
"2L",7750,"3:8",0.24085719
"2L",8250,"3:8",0.146515586666667
"2L",8750,"3:8",0.136071725
"2L",9250,"3:8",0.196898096666667
"2L",9750,"3:8",0
"2L",10250,"3:8",0.12015765
"2L",11750,"3:8",0.0164934333333333
"2L",12250,"3:8",0.11465214
"2L",12750,"3:8",0
"2L",13750,"3:8",0.257822676666667
"2L",14250,"3:8",0.008
"2L",14750,"3:8",0
"2L",15250,"3:8",0
"2L",15750,"3:8",0.188910326666667
"2L",18250,"3:8",0.07031623
"2L",18750,"3:8",0.055396345
"2L",19250,"3:8",0.15669358
"2L",22250,"3:8",0.0474124266666667
"2L",22750,"3:8",0
"2L",23250,"3:8",0
"2L",23750,"3:8",0
"2L",24250,"3:8",0.13311826
"2L",24750,"3:8",0.188680913333333
"2L",25250,"3:8",0.28562613
"2L",25750,"3:8",0.064850595
"2L",26250,"3:8",0.00499698666666667
"2L",27250,"3:8",0.279547305
"2L",27750,"3:8",0
"2L",28250,"3:8",0.031610995
"2L",28750,"3:8",0.06345435
"2L",29250,"3:8",0.02335771
"2L",29750,"3:8",0
"2L",30250,"3:8",0
"2L",30750,"3:8",0
"2L",31250,"3:8",0.180008655
"2L",31750,"3:8",0
"2L",32250,"3:8",0.209095645
"2L",32750,"3:8",0
"2L",33250,"3:8",0.303325883333333
"2L",33750,"3:8",0
"2L",34250,"3:8",0.00196502
"2L",34750,"3:8",0.059904615
"2L",35250,"3:8",0.160390045
"2L",36250,"3:8",0.070522905
"2L",36750,"3:8",0.123242355
"2L",37250,"3:8",0
"2L",37750,"3:8",0.03873462
"2L",38250,"3:8",0
"2L",40250,"3:8",0
"2L",40750,"3:8",0.180138276666667
"2L",41250,"3:8",0.13196384
"2L",41750,"3:8",0.261012435
"2L",43250,"3:8",0.0495909
"2L",44250,"3:8",0
"2L",45250,"3:8",0.09939555
"2L",45750,"3:8",0.23292403
"2L",46750,"3:8",0.04773298
"2L",53250,"3:8",0
"2L",53750,"3:8",0
"2L",55250,"3:8",0.02035011
"2L",56250,"3:8",0.09836066
"2L",56750,"3:8",0.162590426666667
"2L",57250,"3:8",0.18122791
"2L",58250,"3:8",0.00579078
"2L",58750,"3:8",0.058647135
"2L",59750,"3:8",0.048947265
"2L",60250,"3:8",0.00507664666666667
"2L",61250,"3:8",0.04763261
"2L",62250,"3:8",0.172103836666667
"2L",62750,"3:8",0.16141295
"2L",63250,"3:8",0
"2L",63750,"3:8",0.269181213333333
"2L",65250,"3:8",0.18468121
"2L",65750,"3:8",0
"2L",66250,"3:8",0.0456157533333333
"2L",66750,"3:8",0
"2L",67250,"3:8",0.0966793033333333
"2L",67750,"3:8",0.28379095
"2L",68250,"3:8",0.0343182033333333
"2L",68750,"3:8",0.0143310633333333
"2L",69250,"3:8",0
"2L",69750,"3:8",0
"2L",70250,"3:8",0
"2L",70750,"3:8",0.115324895
"2L",71250,"3:8",0.19826932
"2L",72250,"3:8",0.32344214
"2L",72750,"3:8",0.14033198
"2L",73750,"3:8",0.129655223333333
"2L",74250,"3:8",0.03350682
"2L",74750,"3:8",0
"2L",75250,"3:8",0
"2L",75750,"3:8",0
"2L",76250,"3:8",0.00395508
"2L",76750,"3:8",0
"2L",77250,"3:8",0.005354615
"2L",77750,"3:8",0
"2L",79250,"3:8",0.0919531766666667
"2L",81250,"3:8",0
"2L",81750,"3:8",0.12523277
"2L",82750,"3:8",0.07494371
"2L",83750,"3:8",0
"2L",84250,"3:8",0.048493185
"2L",84750,"3:8",0.26242427
"2L",85250,"3:8",0
"2L",85750,"3:8",0.196175456666667
"2L",86750,"3:8",0
"2L",87250,"3:8",0.104035406666667
"2L",87750,"3:8",0.33650535
"2L",89250,"3:8",0.18455902
"2L",90250,"3:8",0.0451588766666667
"2L",90750,"3:8",0.0632523066666667
"2L",91250,"3:8",0.189835963333333
"2L",92250,"3:8",0.194696313333333
"2L",93250,"3:8",0
"2L",95250,"3:8",0.0341037466666667
"2L",95750,"3:8",0
"2L",96250,"3:8",0
"2L",96750,"3:8",0
"2L",97250,"3:8",0
"2L",97750,"3:8",0.112289
"2L",98250,"3:8",0.00924598
"2L",98750,"3:8",0.01293036
"2L",99250,"3:8",0.0795649566666667
"2L",99750,"3:8",0.02105812
"2L",100250,"3:8",0.22685854
"2L",100750,"3:8",0.0254768633333333
"2L",101250,"3:8",0
"2L",101750,"3:8",0.1018794
"2L",102250,"3:8",0.01036168
"2L",102750,"3:8",0.165685375
"2L",103250,"3:8",0.0302721566666667
"2L",103750,"3:8",0.00858319
"2L",104250,"3:8",0.02410182
"2L",104750,"3:8",0.145871975
"2L",105250,"3:8",0
"2L",105750,"3:8",0.0233677
"2L",106250,"3:8",0.00840336
"2L",106750,"3:8",0.01076644
"2L",107750,"3:8",0.07082531
"2L",108250,"3:8",0
"2L",108750,"3:8",0.00973941
"2L",109250,"3:8",0
"2L",109750,"3:8",0.00550964
"2L",110250,"3:8",0.13610915
"2L",110750,"3:8",0.123830713333333
"2L",111250,"3:8",0.166675503333333
"2L",111750,"3:8",0
"2L",112750,"3:8",0.1117895
"2L",113750,"3:8",0
"2L",114250,"3:8",0.13062462
"2L",114750,"3:8",0.08295212
"2L",115750,"3:8",0
"2L",116250,"3:8",0.00531583666666667
"2L",117250,"3:8",0.0259490933333333
"2L",117750,"3:8",0.083327095
"2L",118250,"3:8",0
"2L",118750,"3:8",0.06086646
"2L",119250,"3:8",0
"2L",119750,"3:8",0.102591963333333
"2L",120250,"3:8",0
"2L",121250,"3:8",0
"2L",122250,"3:8",0.0214921933333333
"2L",122750,"3:8",0.00617321333333333
"2L",123250,"3:8",0.0061098
"2L",123750,"3:8",0.05507537
"2L",124250,"3:8",0
"2L",124750,"3:8",0.0482363266666667
"2L",125750,"3:8",0.169076953333333
"2L",126750,"3:8",0.08094479
"2L",127250,"3:8",0.152868463333333
"2L",127750,"3:8",0.01379424
"2L",128750,"3:8",0
"2L",129250,"3:8",0.109930616666667
"2L",129750,"3:8",0.083064585
"2L",130250,"3:8",0.135567143333333
"2L",130750,"3:8",0.120208956666667
"2L",131250,"3:8",0.0352825733333333
"2L",131750,"3:8",0
"2L",132250,"3:8",0.242546136666667
"2L",132750,"3:8",0.181374405
"2L",133250,"3:8",0
"2L",133750,"3:8",0
"2L",134250,"3:8",0
"2L",135250,"3:8",0.191541026666667
"2L",135750,"3:8",0.144161726666667
"2L",137750,"3:8",0.04434065
"2L",139250,"3:8",0.09777362
"2L",139750,"3:8",0.0157611466666667
"2L",140250,"3:8",0
"2L",140750,"3:8",0.10739811
"2L",141250,"3:8",0
"2L",141750,"3:8",0.13352847
"2L",142250,"3:8",0
"2L",142750,"3:8",0.082937745
"2L",143250,"3:8",0
"2L",143750,"3:8",0.13436303
"2L",144250,"3:8",0.20447703
"2L",144750,"3:8",0
"2L",145250,"3:8",0.03034578
"2L",145750,"3:8",0
"2L",146750,"3:8",0.16536058
"2L",147750,"3:8",0.0484782266666667
"2L",148250,"3:8",0.11978901
"2L",148750,"3:8",0
"2L",149250,"3:8",0.0587311333333333
"2L",149750,"3:8",0.126364543333333
"2L",150750,"3:8",0.250822393333333
"2L",151250,"3:8",0.07840421
"2L",151750,"3:8",0.066631365
"2L",152250,"3:8",0
"2L",152750,"3:8",0
"2L",153250,"3:8",0.127150216666667
"2L",153750,"3:8",0.07619555
"2L",154250,"3:8",0.0416511733333333
"2L",154750,"3:8",0
"2L",155250,"3:8",0
"2L",155750,"3:8",0.0841592
"2L",156250,"3:8",0
"2L",156750,"3:8",0.094411155
"2L",157250,"3:8",0
"2L",157750,"3:8",0.157442906666667
"2L",158250,"3:8",0
"2L",158750,"3:8",0.145239596666667
"2L",159750,"3:8",0.0732954766666667
"2L",160250,"3:8",0.0422947966666667
"2L",161250,"3:8",0
"2L",161750,"3:8",0.10294109
"2L",163250,"3:8",0.140582805
"2L",163750,"3:8",0.0630561
"2L",164250,"3:8",0
"2L",165250,"3:8",0
"2L",166250,"3:8",0
"2L",166750,"3:8",0
"2L",167250,"3:8",0.12191952
"2L",167750,"3:8",0.00447427333333333
"2L",168250,"3:8",0.0558630766666667
"2L",169250,"3:8",0
"2L",173250,"3:8",0.05714888
"2L",174250,"3:8",0.10636873
"2L",175750,"3:8",0
"2L",176750,"3:8",0.0429539266666667
"2L",177250,"3:8",0.059244385
"2L",178250,"3:8",0.05128955
"2L",178750,"3:8",0
"2L",179250,"3:8",0
"2L",179750,"3:8",0.00684041666666667
"2L",180750,"3:8",0.00479616
"2L",184250,"3:8",0
"2L",184750,"3:8",0.040145205
"2L",185250,"3:8",0.140158043333333
"2L",185750,"3:8",0
"2L",186250,"3:8",0.155536263333333
"2L",186750,"3:8",0
"2L",187750,"3:8",0
"2L",188250,"3:8",0
"2L",188750,"3:8",0
"2L",189250,"3:8",0
"2L",189750,"3:8",0.215143665
"2L",190250,"3:8",0.02359066
"2L",190750,"3:8",0.0121462466666667
"2L",191250,"3:8",0
"2L",191750,"3:8",0.00787402
"2L",192250,"3:8",0.144780175
"2L",192750,"3:8",0.01087616
"2L",193250,"3:8",0.010531865
"2L",193750,"3:8",0
"2L",194250,"3:8",0.01281443
"2L",194750,"3:8",0.109630985
"2L",195250,"3:8",0.01986289
"2L",195750,"3:8",0.055727555
"2L",196250,"3:8",0
"2L",196750,"3:8",0
"2L",197250,"3:8",0
"2L",197750,"3:8",0.0173662066666667
"2L",198250,"3:8",0.0146935
"2L",198750,"3:8",0
"2L",199250,"3:8",0
"2L",200250,"3:8",0.016075905
"2L",200750,"3:8",0
"2L",201250,"3:8",0.0376613366666667
"2L",201750,"3:8",0
"2L",202250,"3:8",0
"2L",204250,"3:8",0.02124044
"2L",204750,"3:8",0.0835322666666667
"2L",205250,"3:8",0.01300259
"2L",205750,"3:8",0
"2L",206250,"3:8",0
"2L",206750,"3:8",0
"2L",207250,"3:8",0.0472155733333333
"2L",207750,"3:8",0
"2L",208250,"3:8",0.06159067
"2L",208750,"3:8",0.065957335
"2L",209250,"3:8",0.07270331
"2L",209750,"3:8",0.17436135
"2L",211750,"3:8",0.00536227666666667
"2L",212250,"3:8",0.03092784
"2L",212750,"3:8",0
"2L",213250,"3:8",0.182507225
"2L",213750,"3:8",0
"2L",214250,"3:8",0.076364725
"2L",215750,"3:8",0.049198165
"2L",216250,"3:8",0.04071791
"2L",216750,"3:8",0.077010795
"2L",217250,"3:8",0.09674725
"2L",217750,"3:8",0.0753998166666667
"2L",218250,"3:8",0.0993374
"2L",219250,"3:8",0.200458533333333
"2L",219750,"3:8",0
"2L",221750,"3:8",0.00585097333333333
"2L",222250,"3:8",0.109721126666667
"2L",223250,"3:8",0.00920844666666667
"2L",223750,"3:8",0.07173415
"2L",224250,"3:8",0.0627501233333333
"2L",225250,"3:8",0.003088935
"2L",226250,"3:8",0.04547188
"2L",226750,"3:8",0.14004961
"2L",227250,"3:8",0.082957945
"2L",227750,"3:8",0.00560224
"2L",228250,"3:8",0.09355325
"2L",228750,"3:8",0.0221753633333333
"2L",229250,"3:8",0.01497567
"2L",230750,"3:8",0
"2L",231750,"3:8",0.00645484666666667
"2L",232250,"3:8",0.0724213966666667
"2L",232750,"3:8",0.01300854
"2L",233250,"3:8",0.04135369
"2L",233750,"3:8",0.081604185
"2L",234750,"3:8",0.114670666666667
"2L",235250,"3:8",0
"2L",235750,"3:8",0.117867475
"2L",236250,"3:8",0.00680272
"2L",236750,"3:8",0.01285783
"2L",237250,"3:8",0
"2L",237750,"3:8",0
"2L",238250,"3:8",0.0805325366666667
"2L",238750,"3:8",0
"2L",239250,"3:8",0.07480483
"2L",239750,"3:8",0.10422991
"2L",240250,"3:8",0
"2L",240750,"3:8",0
"2L",241250,"3:8",0
"2L",241750,"3:8",0
"2L",242250,"3:8",0.160072725
"2L",243250,"3:8",0.05559695
"2L",243750,"3:8",0.127449495
"2L",245750,"3:8",0
"2L",246250,"3:8",0.09025134
"2L",247250,"3:8",0.012724125
"2L",247750,"3:8",0.0884573233333333
"2L",248750,"3:8",0.181777915
"2L",249750,"3:8",0
"2L",250250,"3:8",0.0222575533333333
"2L",250750,"3:8",0.06551898
"2L",251750,"3:8",0
"2L",252750,"3:8",0.01204819
"2L",253250,"3:8",0.01517067
"2L",253750,"3:8",0.0572225
"2L",254250,"3:8",0.0209609666666667
"2L",254750,"3:8",0.051607335
"2L",255750,"3:8",0.113662046666667
"2L",256250,"3:8",0.0323770466666667
"2L",257250,"3:8",0.0243565366666667
"2L",258250,"3:8",0.10208621
"2L",258750,"3:8",0.098527765
"2L",261750,"3:8",0.0263123
"2L",262250,"3:8",0.00506987
"2L",263750,"3:8",0.09343898
"2L",264250,"3:8",0.16095843
"2L",264750,"3:8",0.00380035
"2L",265250,"3:8",0.00265387
"2L",265750,"3:8",0.06930663
"2L",266250,"3:8",0.09112293
"2L",266750,"3:8",0.0998489666666667
"2L",268250,"3:8",0.221022433333333
"2L",269750,"3:8",0
"2L",270250,"3:8",0.13506268
"2L",270750,"3:8",0.05812369
"2L",271250,"3:8",0.0976311666666667
"2L",272250,"3:8",0
"2L",272750,"3:8",0.05963485
"2L",274250,"3:8",0.0107243766666667
"2L",274750,"3:8",0.01800992
"2L",275250,"3:8",0
"2L",275750,"3:8",0.07880672
"2L",276250,"3:8",0
"2L",277250,"3:8",0
"2L",278250,"3:8",0.13314673
"2L",278750,"3:8",0
"2L",279250,"3:8",0.0305548566666667
"2L",279750,"3:8",0
"2L",280250,"3:8",0.139439055
"2L",280750,"3:8",0.0205362366666667
"2L",281250,"3:8",0.00591065333333333
"2L",281750,"3:8",0.06337699
"2L",282250,"3:8",0.049926005
"2L",282750,"3:8",0.03292399
"2L",283250,"3:8",0.209737083333333
"2L",284250,"3:8",0.0263311933333333
"2L",284750,"3:8",0.113446935
"2L",285250,"3:8",0.14524356
"2L",285750,"3:8",0.15734411
"2L",286250,"3:8",0.02077144
"2L",286750,"3:8",0.00899558333333333
"2L",287750,"3:8",0.28439994
"2L",288250,"3:8",0
"2L",288750,"3:8",0
"2L",289750,"3:8",0.191730373333333
"2L",291750,"3:8",0
"2L",292750,"3:8",0.018648925
"2L",293250,"3:8",0.054061455
"2L",293750,"3:8",0.09624858
"2L",294250,"3:8",0.14959994
"2L",296250,"3:8",0.0490379266666667
"2L",296750,"3:8",0
"2L",297250,"3:8",0
"2L",298750,"3:8",0.126467155
"2L",299250,"3:8",0.0494739066666667
"2L",299750,"3:8",0
"2L",301250,"3:8",0.115210485
"2L",302250,"3:8",0
"2L",304250,"3:8",0.157257786666667
"2L",305250,"3:8",0.12459249
"2L",305750,"3:8",0.19963407
"2L",306250,"3:8",0.17472248
"2L",307750,"3:8",0.261515105
"2L",308250,"3:8",0.04198312
"2L",309250,"3:8",0.12419793
"2L",310250,"3:8",0.104504805
"2L",310750,"3:8",0.091952765
"2L",311750,"3:8",0.02090677
"2L",312750,"3:8",0
"2L",313250,"3:8",0.117108885
"2L",315250,"3:8",0
"2L",316750,"3:8",0.0368632833333333
"2L",318750,"3:8",0.070668535
"2L",319250,"3:8",0
"2L",319750,"3:8",0.161903433333333
"2L",320250,"3:8",0.0745351166666667
"2L",320750,"3:8",0.098681845
"2L",321250,"3:8",0.058709885
"2L",322250,"3:8",0.11585519
"2L",322750,"3:8",0.087548485
"2L",324250,"3:8",0.04795307
"2L",325750,"3:8",0.07151607
"2L",326750,"3:8",0.0589480433333333
"2L",327750,"3:8",0.183784455
"2L",328750,"3:8",0.086534445
"2L",330250,"3:8",0.098864015
"2L",330750,"3:8",0.0438903166666667
"2L",331250,"3:8",0.14611168
"2L",331750,"3:8",0.069394265
"2L",334750,"3:8",0.07442645
"2L",335250,"3:8",0
"2L",336250,"3:8",0.140485105
"2L",337250,"3:8",0.199480685
"2L",338250,"3:8",0.130093155
"2L",338750,"3:8",0.10463414
"2L",339250,"3:8",0.10136225
"2L",342750,"3:8",0.10704067
"2L",343250,"3:8",0.06613411
"2L",343750,"3:8",0
"2L",344250,"3:8",0
"2L",344750,"3:8",0.066899205
"2L",345250,"3:8",0.13057623
"2L",345750,"3:8",0.024232155
"2L",346250,"3:8",0.121622123333333
"2L",346750,"3:8",0.075615825
"2L",347250,"3:8",0.043524145
"2L",355750,"3:8",0.094278005
"2L",356250,"3:8",0
"2L",356750,"3:8",0.104630675
"2L",357250,"3:8",0
"2L",357750,"3:8",0.021882505
"2L",358250,"3:8",0.0480137233333333
"2L",359250,"3:8",0.06905426
"2L",366250,"3:8",0
"2L",367250,"3:8",0.108223093333333
"2L",368250,"3:8",0
"2L",368750,"3:8",0.17340069
"2L",369250,"3:8",0.0443363633333333
"2L",369750,"3:8",0.12575562
"2L",370250,"3:8",0
"2L",370750,"3:8",0.20644587
"2L",372250,"3:8",0.113422655
"2L",372750,"3:8",0.04890467
"2L",373250,"3:8",0.13024472
"2L",373750,"3:8",0.072715855
"2L",374750,"3:8",0.008459235
"2L",375250,"3:8",0
"2L",376250,"3:8",0.087450565
"2L",376750,"3:8",0.03950196
"2L",377750,"3:8",0.00924948
"2L",379250,"3:8",0.19892315
"2L",379750,"3:8",0.110762706666667
"2L",381250,"3:8",0
"2L",383250,"3:8",0
"2L",384750,"3:8",0.02527867
"2L",385250,"3:8",0.028196645
"2L",385750,"3:8",0.159631606666667
"2L",386750,"3:8",0
"2L",387750,"3:8",0.07729623
"2L",388250,"3:8",0.17031144
"2L",389250,"3:8",0.13148089
"2L",389750,"3:8",0.09279049
"2L",390250,"3:8",0.08072771
"2L",390750,"3:8",0.17352235
