"chr","window","Comp","meanFst"
"2L",5750,"1:8",0.18264762
"2L",6250,"1:8",0.10462301
"2L",6750,"1:8",0.104343486666667
"2L",7250,"1:8",0.07854602
"2L",7750,"1:8",0.09069243
"2L",8250,"1:8",0.09593652
"2L",8750,"1:8",0.193102635
"2L",9250,"1:8",0.196835813333333
"2L",9750,"1:8",0.06271343
"2L",10250,"1:8",0.131072573333333
"2L",11750,"1:8",0.00970143
"2L",12250,"1:8",0.080047035
"2L",12750,"1:8",0
"2L",13750,"1:8",0.21416554
"2L",14250,"1:8",0.0088
"2L",14750,"1:8",0
"2L",15250,"1:8",0
"2L",15750,"1:8",0.0732592933333333
"2L",18250,"1:8",0.06514218
"2L",18750,"1:8",0.045330185
"2L",19250,"1:8",0.17057999
"2L",22250,"1:8",0.03636373
"2L",22750,"1:8",0
"2L",23250,"1:8",0
"2L",23750,"1:8",0
"2L",24250,"1:8",0.17102673
"2L",24750,"1:8",0.141324793333333
"2L",25250,"1:8",0.18575457
"2L",25750,"1:8",0.13034063
"2L",26250,"1:8",0.00539083333333333
"2L",27250,"1:8",0.40825947
"2L",27750,"1:8",0.0644243633333333
"2L",28250,"1:8",0.04170998
"2L",28750,"1:8",0.100217215
"2L",29250,"1:8",0.0237721666666667
"2L",29750,"1:8",0
"2L",30250,"1:8",0
"2L",30750,"1:8",0
"2L",31250,"1:8",0.22359008
"2L",31750,"1:8",0
"2L",32250,"1:8",0.126118205
"2L",32750,"1:8",0
"2L",33250,"1:8",0.225529716666667
"2L",33750,"1:8",0
"2L",34250,"1:8",0.00993838
"2L",34750,"1:8",0.145226065
"2L",35250,"1:8",0.244553785
"2L",36250,"1:8",0.085907495
"2L",36750,"1:8",0.2081886
"2L",37250,"1:8",0
"2L",37750,"1:8",0.04110162
"2L",38250,"1:8",0
"2L",40250,"1:8",0
"2L",40750,"1:8",0.154586783333333
"2L",41250,"1:8",0.174552975
"2L",41750,"1:8",0.41057892
"2L",43250,"1:8",0.07412139
"2L",44250,"1:8",0
"2L",45250,"1:8",0.290518116666667
"2L",45750,"1:8",0.14960244
"2L",46750,"1:8",0.09222835
"2L",53250,"1:8",0
"2L",53750,"1:8",0
"2L",55250,"1:8",0.0632996566666667
"2L",56250,"1:8",0.086267765
"2L",56750,"1:8",0.125445403333333
"2L",57250,"1:8",0.22055635
"2L",58250,"1:8",0.00702694666666667
"2L",58750,"1:8",0.068048045
"2L",59750,"1:8",0.07051821
"2L",60250,"1:8",0.00622744
"2L",61250,"1:8",0.02181263
"2L",62250,"1:8",0.184314226666667
"2L",62750,"1:8",0.15027083
"2L",63250,"1:8",0
"2L",63750,"1:8",0.273974346666667
"2L",65250,"1:8",0.0967995833333333
"2L",65750,"1:8",0
"2L",66250,"1:8",0.0400743
"2L",66750,"1:8",0.05494505
"2L",67250,"1:8",0.150064806666667
"2L",67750,"1:8",0.191037426666667
"2L",68250,"1:8",0.0896120233333333
"2L",68750,"1:8",0.0366519866666667
"2L",69250,"1:8",0
"2L",69750,"1:8",0
"2L",70250,"1:8",0
"2L",70750,"1:8",0.141302985
"2L",71250,"1:8",0.184220976666667
"2L",72250,"1:8",0.04378265
"2L",72750,"1:8",0.1372326
"2L",73750,"1:8",0.121091843333333
"2L",74250,"1:8",0.0466576966666667
"2L",74750,"1:8",0
"2L",75250,"1:8",0
"2L",75750,"1:8",0
"2L",76250,"1:8",0.01556691
"2L",76750,"1:8",0
"2L",77250,"1:8",0.072624255
"2L",77750,"1:8",0
"2L",79250,"1:8",0.16249925
"2L",81250,"1:8",0
"2L",81750,"1:8",0.142047573333333
"2L",82750,"1:8",0.258981463333333
"2L",83750,"1:8",0
"2L",84250,"1:8",0.040540895
"2L",84750,"1:8",0.31821367
"2L",85250,"1:8",0
"2L",85750,"1:8",0.212662876666667
"2L",86750,"1:8",0
"2L",87250,"1:8",0.259518633333333
"2L",87750,"1:8",0.22895906
"2L",89250,"1:8",0.187321575
"2L",90250,"1:8",0.273365396666667
"2L",90750,"1:8",0.0982491033333333
"2L",91250,"1:8",0.137514393333333
"2L",92250,"1:8",0.288574143333333
"2L",93250,"1:8",0
"2L",95250,"1:8",0.146265643333333
"2L",95750,"1:8",0
"2L",96250,"1:8",0.03773585
"2L",96750,"1:8",0
"2L",97250,"1:8",0
"2L",97750,"1:8",0.176157016666667
"2L",98250,"1:8",0.0554908
"2L",98750,"1:8",0.0505798
"2L",99250,"1:8",0.0922053966666667
"2L",99750,"1:8",0.08206299
"2L",100250,"1:8",0.230398976666667
"2L",100750,"1:8",0.0506667733333333
"2L",101250,"1:8",0
"2L",101750,"1:8",0.19487408
"2L",102250,"1:8",0.0721453766666667
"2L",102750,"1:8",0.23890802
"2L",103250,"1:8",0.0486526433333333
"2L",103750,"1:8",0.085415635
"2L",104250,"1:8",0.0271324966666667
"2L",104750,"1:8",0.09844242
"2L",105250,"1:8",0
"2L",105750,"1:8",0.035814195
"2L",106250,"1:8",0.0302734
"2L",106750,"1:8",0.03204469
"2L",107750,"1:8",0.16844523
"2L",108250,"1:8",0.063767195
"2L",108750,"1:8",0.07573582
"2L",109250,"1:8",0.0401765833333333
"2L",109750,"1:8",0.0441689666666667
"2L",110250,"1:8",0.1348931
"2L",110750,"1:8",0.10578726
"2L",111250,"1:8",0.203863566666667
"2L",111750,"1:8",0
"2L",112750,"1:8",0.08626458
"2L",113750,"1:8",0
"2L",114250,"1:8",0.252341883333333
"2L",114750,"1:8",0.117901265
"2L",115750,"1:8",0.04911029
"2L",116250,"1:8",0.06967899
"2L",117250,"1:8",0.0272881366666667
"2L",117750,"1:8",0.14835705
"2L",118250,"1:8",0
"2L",118750,"1:8",0.11569407
"2L",119250,"1:8",0
"2L",119750,"1:8",0.206899
"2L",120250,"1:8",0.05725317
"2L",121250,"1:8",0.0385487566666667
"2L",122250,"1:8",0.07769393
"2L",122750,"1:8",0.0695232566666667
"2L",123250,"1:8",0.00674526
"2L",123750,"1:8",0.125657263333333
"2L",124250,"1:8",0
"2L",124750,"1:8",0.107464086666667
"2L",125750,"1:8",0.18150994
"2L",126750,"1:8",0.102682145
"2L",127250,"1:8",0.155870883333333
"2L",127750,"1:8",0.0441049633333333
"2L",128750,"1:8",0
"2L",129250,"1:8",0.32606164
"2L",129750,"1:8",0.20198497
"2L",130250,"1:8",0.212197263333333
"2L",130750,"1:8",0.112984593333333
"2L",131250,"1:8",0.03485544
"2L",131750,"1:8",0
"2L",132250,"1:8",0.244447166666667
"2L",132750,"1:8",0.12422325
"2L",133250,"1:8",0
"2L",133750,"1:8",0
"2L",134250,"1:8",0
"2L",135250,"1:8",0.205048726666667
"2L",135750,"1:8",0.163332693333333
"2L",137750,"1:8",0.0146530866666667
